benchmark,optimization,optimized_node,original_candidate,combined_score,sat_status,abc_result,recovery_method,notes
generated_random_medium,refactor,new_n29,new_n29,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,refactor,new_n30,new_n30,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,refactor,new_n31,new_n31,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,refactor,new_n34,new_n34,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,refactor,new_n35,new_n35,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,refactor,new_n36,new_n36,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,refactor,new_n37,new_n37,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,refactor,new_n38,new_n38,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,refactor,new_n40,new_n40,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,refactor_z,new_n21,new_n21,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,refactor_z,new_n25,new_n25,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,refactor_z,new_n26,new_n28,0.8800415039062501,inconclusive,***EOF***,direct,"Primary output #0 is different in network 1 ( ""new_n28"") and in network 2 (""new_n26"")."
generated_random_medium,refactor_z,new_n27,new_n26,0.8561889648437501,inconclusive,***EOF***,direct,"Primary output #0 is different in network 1 ( ""new_n26"") and in network 2 (""new_n27"")."
generated_random_medium,refactor_z,new_n28,new_n27,0.8761474609375001,inconclusive,***EOF***,direct,"Primary output #0 is different in network 1 ( ""new_n27"") and in network 2 (""new_n28"")."
generated_random_medium,refactor_z,new_n29,new_n29,1.0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_random_medium,refactor_z,new_n30,new_n30,1.0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_random_medium,refactor_z,new_n31,new_n31,1.0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_random_medium,refactor_z,new_n34,new_n36,0.8813842773437501,inconclusive,***EOF***,direct,"Primary output #0 is different in network 1 ( ""new_n36"") and in network 2 (""new_n34"")."
generated_random_medium,refactor_z,new_n35,new_n34,0.8561889648437501,inconclusive,***EOF***,direct,"Primary output #0 is different in network 1 ( ""new_n34"") and in network 2 (""new_n35"")."
generated_random_medium,refactor_z,new_n36,new_n35,0.8748046875000001,inconclusive,***EOF***,direct,"Primary output #0 is different in network 1 ( ""new_n35"") and in network 2 (""new_n36"")."
generated_random_medium,refactor_z,new_n37,new_n37,1.0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_random_medium,refactor_z,new_n38,new_n38,1.0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_random_medium,refactor_z,new_n40,new_n40,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,resub,new_n21,new_n21,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,resub,new_n22,new_n22,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,resub,new_n23,new_n23,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,resub,new_n24,new_n24,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,resub,new_n25,new_n25,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,resub,new_n26,new_n26,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,resub,new_n27,new_n27,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,resub,new_n28,new_n28,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,resub,new_n29,new_n29,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,resub,new_n30,new_n30,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,resub,new_n31,new_n31,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,resub,new_n34,new_n34,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,resub,new_n35,new_n35,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,resub,new_n36,new_n36,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,resub,new_n37,new_n37,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,resub,new_n38,new_n38,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,resub,new_n40,new_n40,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,resyn,new_n21,new_n21,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,resyn,new_n22,new_n25,1.0,inconclusive,***EOF***,direct,"Primary output #0 is different in network 1 ( ""new_n25"") and in network 2 (""new_n22"")."
generated_random_medium,resyn,new_n23,new_n26,0.8561889648437501,inconclusive,***EOF***,direct,"Primary output #0 is different in network 1 ( ""new_n26"") and in network 2 (""new_n23"")."
generated_random_medium,resyn,new_n24,new_n22,1.0,inconclusive,***EOF***,direct,"Primary output #0 is different in network 1 ( ""new_n22"") and in network 2 (""new_n24"")."
generated_random_medium,resyn,new_n25,new_n23,1.0,inconclusive,***EOF***,direct,"Primary output #0 is different in network 1 ( ""new_n23"") and in network 2 (""new_n25"")."
generated_random_medium,resyn,new_n26,new_n24,1.0,inconclusive,***EOF***,direct,"Primary output #0 is different in network 1 ( ""new_n24"") and in network 2 (""new_n26"")."
generated_random_medium,resyn,new_n27,new_n28,0.8800415039062501,inconclusive,***EOF***,direct,"Primary output #0 is different in network 1 ( ""new_n28"") and in network 2 (""new_n27"")."
generated_random_medium,resyn,new_n29,new_n29,1.0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_random_medium,resyn,new_n30,new_n30,1.0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_random_medium,resyn,new_n31,new_n31,1.0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_random_medium,resyn,new_n40,new_n40,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,resyn2,new_n21,new_n21,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,resyn2,new_n24,new_n25,1.0,inconclusive,***EOF***,direct,"Primary output #0 is different in network 1 ( ""new_n25"") and in network 2 (""new_n24"")."
generated_random_medium,resyn2,new_n25,new_n28,0.8800415039062501,inconclusive,***EOF***,direct,"Primary output #0 is different in network 1 ( ""new_n28"") and in network 2 (""new_n25"")."
generated_random_medium,resyn2,new_n26,new_n26,0.8561889648437501,rejected,Networks are NOT EQUIVALENT.  Time =     0.01 sec,direct,
generated_random_medium,resyn2,new_n28,new_n29,0.915087890625,inconclusive,***EOF***,direct,"Primary output #0 is different in network 1 ( ""new_n29"") and in network 2 (""new_n28"")."
generated_random_medium,resyn2,new_n29,new_n29,1.0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_random_medium,resyn2,new_n30,new_n30,1.0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_random_medium,resyn2,new_n31,new_n31,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_random_medium,resyn2,new_n40,new_n40,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,resyn2_like,new_n21,new_n21,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,resyn2_like,new_n24,new_n25,1.0,inconclusive,***EOF***,direct,"Primary output #0 is different in network 1 ( ""new_n25"") and in network 2 (""new_n24"")."
generated_random_medium,resyn2_like,new_n25,new_n28,0.8800415039062501,inconclusive,***EOF***,direct,"Primary output #0 is different in network 1 ( ""new_n28"") and in network 2 (""new_n25"")."
generated_random_medium,resyn2_like,new_n26,new_n26,0.8561889648437501,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,
generated_random_medium,resyn2_like,new_n28,new_n29,0.915087890625,inconclusive,***EOF***,direct,"Primary output #0 is different in network 1 ( ""new_n29"") and in network 2 (""new_n28"")."
generated_random_medium,resyn2_like,new_n29,new_n29,1.0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_random_medium,resyn2_like,new_n30,new_n30,1.0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_random_medium,resyn2_like,new_n31,new_n31,1.0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_random_medium,resyn2_like,new_n40,new_n40,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,rewrite,new_n21,new_n21,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,rewrite,new_n22,new_n22,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,rewrite,new_n23,new_n23,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,rewrite,new_n24,new_n24,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,rewrite,new_n25,new_n25,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,rewrite,new_n26,new_n26,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,rewrite,new_n27,new_n27,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,rewrite,new_n28,new_n28,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,rewrite,new_n29,new_n29,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,rewrite,new_n30,new_n30,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,rewrite,new_n31,new_n31,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,rewrite,new_n34,new_n34,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,rewrite,new_n35,new_n35,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,rewrite,new_n36,new_n36,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,rewrite,new_n37,new_n37,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,rewrite,new_n38,new_n38,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,rewrite,new_n40,new_n40,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,rewrite_z,new_n21,new_n21,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,rewrite_z,new_n22,new_n22,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,rewrite_z,new_n23,new_n23,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,rewrite_z,new_n24,new_n24,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,rewrite_z,new_n25,new_n25,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_random_medium,rewrite_z,new_n26,new_n28,0.8800415039062501,inconclusive,***EOF***,direct,"Primary output #0 is different in network 1 ( ""new_n28"") and in network 2 (""new_n26"")."
generated_random_medium,rewrite_z,new_n27,new_n26,0.8561889648437501,inconclusive,***EOF***,direct,"Primary output #0 is different in network 1 ( ""new_n26"") and in network 2 (""new_n27"")."
generated_random_medium,rewrite_z,new_n28,new_n27,0.8761474609375001,inconclusive,***EOF***,direct,"Primary output #0 is different in network 1 ( ""new_n27"") and in network 2 (""new_n28"")."
generated_random_medium,rewrite_z,new_n29,new_n29,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_random_medium,rewrite_z,new_n30,new_n30,1.0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_random_medium,rewrite_z,new_n31,new_n31,1.0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_random_medium,rewrite_z,new_n40,new_n40,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_16,balance,new_n18,new_n18,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_16,balance,new_n19,new_n19,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_16,balance,new_n20,new_n20,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_16,balance,new_n21,new_n21,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_16,balance,new_n22,new_n22,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_16,balance,new_n23,new_n23,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_16,balance,new_n24,new_n24,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_16,balance,new_n25,new_n25,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_16,balance,new_n26,new_n26,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_16,balance,new_n27,new_n27,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_16,balance,new_n28,new_n28,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_16,balance,new_n29,new_n29,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_16,balance,new_n30,new_n30,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_16,balance,new_n31,new_n31,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
