config,weights,benchmark,optimization,total_nodes,avg_rank1_score,rank1_consistency,rank1_precision,mrr
sim_sup,sim=0.50 sup=0.50 dep=0.00,toy_and_or,resub,2,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,toy_and_or,resyn,2,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,toy_and_or,resyn2,2,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,toy_and_or,resyn2_like,2,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,toy_and_or,rewrite,2,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,toy_and_or,rewrite_z,2,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,xor_chain,balance,8,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,xor_chain,compress2rs,8,0.734375,1.0,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,xor_chain,dc2,8,0.765625,1.0,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,xor_chain,refactor,8,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,xor_chain,refactor_z,8,0.953125,1.0,0.625,0.625
sim_sup,sim=0.50 sup=0.50 dep=0.00,xor_chain,resub,8,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,xor_chain,resyn,8,0.78125,1.0,0.375,0.375
sim_sup,sim=0.50 sup=0.50 dep=0.00,xor_chain,resyn2,8,0.734375,1.0,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,xor_chain,resyn2_like,8,0.734375,1.0,0.0,0.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,xor_chain,rewrite,8,1.0,1.0,1.0,1.0
sim_sup,sim=0.50 sup=0.50 dep=0.00,xor_chain,rewrite_z,8,0.78125,1.0,0.375,0.375
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_adder_4,balance,31,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_adder_4,compress2rs,23,0.8304347826086957,0.8695652173913043,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_adder_4,dc2,23,0.8304347826086957,0.8695652173913043,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_adder_4,refactor,23,0.8304347826086957,0.8695652173913043,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_adder_4,refactor_z,23,0.8304347826086957,0.8695652173913043,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_adder_4,resub,31,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_adder_4,resyn,28,0.9651785714285716,0.9285714285714286,0.5357142857142857,0.5357142857142857
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_adder_4,resyn2,23,0.8304347826086957,0.8695652173913043,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_adder_4,resyn2_like,23,0.8304347826086957,0.8695652173913043,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_adder_4,rewrite,28,0.9651785714285716,0.9285714285714286,0.5357142857142857,0.5357142857142857
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_adder_4,rewrite_z,28,0.9651785714285716,0.9285714285714286,0.5357142857142857,0.5357142857142857
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_adder_8,balance,63,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_adder_8,compress2rs,47,0.8343370802859043,0.9148936170212766,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_adder_8,dc2,47,0.8343370802859043,0.9148936170212766,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_adder_8,refactor,47,0.8343370802859043,0.9148936170212766,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_adder_8,refactor_z,47,0.8343370802859043,0.9148936170212766,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_adder_8,resub,63,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_adder_8,resyn,56,0.9589019775390625,0.9464285714285714,0.26785714285714285,0.26785714285714285
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_adder_8,resyn2,47,0.8343370802859043,0.9148936170212766,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_adder_8,resyn2_like,47,0.8343370802859043,0.9148936170212766,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_adder_8,rewrite,56,0.9589019775390625,0.9464285714285714,0.26785714285714285,0.26785714285714285
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_adder_8,rewrite_z,56,0.9589019775390625,0.9464285714285714,0.26785714285714285,0.26785714285714285
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_multiplier_2,balance,8,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_multiplier_2,compress2rs,4,0.890625,1.0,0.5,0.5
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_multiplier_2,dc2,4,0.8359375,0.75,0.5,0.5
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_multiplier_2,refactor,6,0.8395833333333332,1.0,0.5,0.5
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_multiplier_2,refactor_z,6,0.8395833333333332,1.0,0.5,0.5
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_multiplier_2,resub,5,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_multiplier_2,resyn,5,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_multiplier_2,resyn2,4,0.890625,1.0,0.5,0.5
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_multiplier_2,resyn2_like,4,0.890625,1.0,0.5,0.5
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_multiplier_2,rewrite,5,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_multiplier_2,rewrite_z,5,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_multiplier_4,balance,112,0.996240234375,1.0,0.8571428571428571,0.8571428571428571
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_multiplier_4,compress2rs,75,0.8876406249999998,0.7066666666666667,0.04,0.04
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_multiplier_4,dc2,82,0.8809879954268293,0.7073170731707317,0.036585365853658534,0.036585365853658534
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_multiplier_4,refactor,100,0.9579921874999999,0.98,0.08,0.08
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_multiplier_4,refactor_z,100,0.9068343749999999,0.91,0.04,0.04
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_multiplier_4,resub,101,0.9808825804455445,0.9504950495049505,0.1782178217821782,0.1782178217821782
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_multiplier_4,resyn,83,0.8889589608433736,0.7108433734939759,0.060240963855421686,0.060240963855421686
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_multiplier_4,resyn2,82,0.8822694359756098,0.6951219512195121,0.036585365853658534,0.036585365853658534
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_multiplier_4,resyn2_like,82,0.8822694359756098,0.6951219512195121,0.036585365853658534,0.036585365853658534
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_multiplier_4,rewrite,85,0.9448988970588237,0.9647058823529412,0.17647058823529413,0.17647058823529413
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_multiplier_4,rewrite_z,91,0.8840873969780219,0.6813186813186813,0.054945054945054944,0.054945054945054944
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_mux_tree_16,balance,44,1.0,1.0,0.022727272727272728,0.022727272727272728
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_mux_tree_16,compress2rs,44,0.8263261274857956,0.45454545454545453,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_mux_tree_16,dc2,44,0.7778153852982954,0.6818181818181818,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_mux_tree_16,refactor,44,1.0,1.0,0.022727272727272728,0.022727272727272728
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_mux_tree_16,refactor_z,44,0.9396034934303977,0.7727272727272727,0.045454545454545456,0.045454545454545456
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_mux_tree_16,resub,44,1.0,1.0,0.022727272727272728,0.022727272727272728
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_mux_tree_16,resyn,44,0.8448780406605114,0.5227272727272727,0.022727272727272728,0.022727272727272728
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_mux_tree_16,resyn2,44,0.8263261274857956,0.45454545454545453,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_mux_tree_16,resyn2_like,44,0.8263261274857956,0.45454545454545453,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_mux_tree_16,rewrite,44,1.0,1.0,0.022727272727272728,0.022727272727272728
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_mux_tree_16,rewrite_z,44,0.8687610973011364,0.5454545454545454,0.022727272727272728,0.022727272727272728
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_mux_tree_4,balance,8,1.0,1.0,0.125,0.125
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_mux_tree_4,compress2rs,8,0.75,0.5,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_mux_tree_4,dc2,8,0.8859375,0.875,0.125,0.125
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_mux_tree_4,refactor,8,1.0,1.0,0.125,0.125
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_mux_tree_4,refactor_z,8,0.75,0.5,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_mux_tree_4,resub,8,1.0,1.0,0.125,0.125
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_mux_tree_4,resyn,8,0.8531249999999999,0.5,0.125,0.125
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_mux_tree_4,resyn2,8,0.75,0.5,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_mux_tree_4,resyn2_like,8,0.75,0.5,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_mux_tree_4,rewrite,8,1.0,1.0,0.125,0.125
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_mux_tree_4,rewrite_z,8,0.8531249999999999,0.5,0.125,0.125
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_mux_tree_8,balance,20,1.0,1.0,0.05,0.05
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_mux_tree_8,compress2rs,20,0.8474999999999999,0.6,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_mux_tree_8,dc2,20,0.725,0.2,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_mux_tree_8,refactor,20,1.0,1.0,0.05,0.05
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_mux_tree_8,refactor_z,20,0.9,0.8,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_mux_tree_8,resub,20,1.0,1.0,0.05,0.05
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_mux_tree_8,resyn,20,0.8825,0.6,0.05,0.05
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_mux_tree_8,resyn2,20,0.8474999999999999,0.6,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_mux_tree_8,resyn2_like,20,0.8474999999999999,0.6,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_mux_tree_8,rewrite,20,1.0,1.0,0.05,0.05
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_mux_tree_8,rewrite_z,20,0.8825,0.6,0.05,0.05
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_random_medium,balance,17,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_random_medium,compress2rs,17,0.8316018497242647,0.6470588235294118,0.29411764705882354,0.29411764705882354
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_random_medium,dc2,17,0.8602840647977942,0.6470588235294118,0.17647058823529413,0.17647058823529413
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_random_medium,refactor,17,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_random_medium,refactor_z,17,0.8790714039522058,0.8235294117647058,0.47058823529411764,0.47058823529411764
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_random_medium,resub,17,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_random_medium,resyn,17,0.8802418428308824,0.7647058823529411,0.29411764705882354,0.29411764705882354
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_random_medium,resyn2,17,0.8316018497242647,0.6470588235294118,0.29411764705882354,0.29411764705882354
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_random_medium,resyn2_like,17,0.8316018497242647,0.6470588235294118,0.29411764705882354,0.29411764705882354
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_random_medium,rewrite,17,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_random_medium,rewrite_z,17,0.8828254250919118,0.7647058823529411,0.5294117647058824,0.5294117647058824
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_xor_chain_16,balance,44,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_xor_chain_16,compress2rs,44,0.696209716796875,0.3181818181818182,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_xor_chain_16,dc2,44,0.6436557016302981,0.5,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_xor_chain_16,refactor,44,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_xor_chain_16,refactor_z,44,0.9780467640269886,1.0,0.9318181818181818,0.9318181818181818
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_xor_chain_16,resub,44,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_xor_chain_16,resyn,44,0.7187649813565341,0.3409090909090909,0.06818181818181818,0.06818181818181818
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_xor_chain_16,resyn2,44,0.696209716796875,0.3181818181818182,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_xor_chain_16,resyn2_like,44,0.696209716796875,0.3181818181818182,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_xor_chain_16,rewrite,44,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_xor_chain_16,rewrite_z,44,0.7187649813565341,0.3409090909090909,0.06818181818181818,0.06818181818181818
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_xor_chain_32,balance,92,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_xor_chain_32,compress2rs,92,0.6960267788062349,0.32608695652173914,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_xor_chain_32,dc2,92,0.6741298117235395,0.6413043478260869,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_xor_chain_32,refactor,92,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_xor_chain_32,refactor_z,92,0.9895006262737772,1.0,0.967391304347826,0.967391304347826
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_xor_chain_32,resub,92,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_xor_chain_32,resyn,92,0.7068140792478111,0.33695652173913043,0.03260869565217391,0.03260869565217391
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_xor_chain_32,resyn2,92,0.6960267788062349,0.32608695652173914,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_xor_chain_32,resyn2_like,92,0.6960267788062349,0.32608695652173914,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_xor_chain_32,rewrite,92,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_xor_chain_32,rewrite_z,92,0.7068140792478111,0.33695652173913043,0.03260869565217391,0.03260869565217391
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_xor_chain_8,balance,20,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_xor_chain_8,compress2rs,20,0.685,0.35,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_xor_chain_8,dc2,20,0.7375,0.55,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_xor_chain_8,refactor,20,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_xor_chain_8,refactor_z,20,0.9512499999999999,1.0,0.85,0.85
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_xor_chain_8,resub,20,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_xor_chain_8,resyn,20,0.7337500000000001,0.35,0.15,0.15
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_xor_chain_8,resyn2,20,0.685,0.35,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_xor_chain_8,resyn2_like,20,0.685,0.35,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_xor_chain_8,rewrite,20,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,generated_xor_chain_8,rewrite_z,20,0.7337500000000001,0.35,0.15,0.15
sim_dep,sim=0.70 sup=0.00 dep=0.30,majority3,balance,4,0.95625,1.0,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,majority3,compress2rs,3,0.8249999999999998,1.0,0.3333333333333333,0.3333333333333333
sim_dep,sim=0.70 sup=0.00 dep=0.30,majority3,dc2,3,0.8249999999999998,1.0,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,majority3,refactor,3,0.8041666666666666,1.0,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,majority3,refactor_z,3,0.8249999999999998,1.0,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,majority3,resub,4,1.0,1.0,0.25,0.25
sim_dep,sim=0.70 sup=0.00 dep=0.30,majority3,resyn,4,0.95625,1.0,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,majority3,resyn2,3,0.8249999999999998,1.0,0.3333333333333333,0.3333333333333333
sim_dep,sim=0.70 sup=0.00 dep=0.30,majority3,resyn2_like,3,0.8249999999999998,1.0,0.3333333333333333,0.3333333333333333
sim_dep,sim=0.70 sup=0.00 dep=0.30,majority3,rewrite,4,1.0,1.0,0.25,0.25
sim_dep,sim=0.70 sup=0.00 dep=0.30,majority3,rewrite_z,4,0.95625,1.0,0.25,0.25
sim_dep,sim=0.70 sup=0.00 dep=0.30,mux2,balance,2,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,mux2,compress2rs,2,0.6499999999999999,1.0,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,mux2,dc2,2,0.6499999999999999,1.0,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,mux2,refactor,2,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,mux2,refactor_z,2,0.6499999999999999,1.0,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,mux2,resub,2,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,mux2,resyn,2,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,mux2,resyn2,2,0.6499999999999999,1.0,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,mux2,resyn2_like,2,0.6499999999999999,1.0,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,mux2,rewrite,2,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,mux2,rewrite_z,2,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_comparator_4,balance,14,0.9767857142857144,1.0,0.07142857142857142,0.07142857142857142
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_comparator_4,compress2rs,14,0.9767857142857144,1.0,0.07142857142857142,0.07142857142857142
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_comparator_4,dc2,14,0.9160714285714285,0.8571428571428571,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_comparator_4,refactor,14,1.0,1.0,0.14285714285714285,0.14285714285714285
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_comparator_4,refactor_z,14,0.9767857142857144,1.0,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_comparator_4,resub,14,1.0,1.0,0.14285714285714285,0.14285714285714285
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_comparator_4,resyn,14,0.7857142857142857,0.7142857142857143,0.07142857142857142,0.07142857142857142
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_comparator_4,resyn2,14,0.9767857142857144,1.0,0.07142857142857142,0.07142857142857142
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_comparator_4,resyn2_like,14,0.9767857142857144,1.0,0.07142857142857142,0.07142857142857142
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_comparator_4,rewrite,14,1.0,1.0,0.14285714285714285,0.14285714285714285
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_comparator_4,rewrite_z,14,0.9116071428571427,0.9285714285714286,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_full_adder,balance,9,0.9805555555555555,1.0,0.5555555555555556,0.5555555555555556
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_full_adder,compress2rs,5,0.8825,0.8,0.4,0.4
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_full_adder,dc2,6,0.8187500000000001,0.6666666666666666,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_full_adder,refactor,8,0.9265625,0.875,0.375,0.375
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_full_adder,refactor_z,8,0.8828125,0.75,0.25,0.25
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_full_adder,resub,9,1.0,1.0,0.6666666666666666,0.6666666666666666
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_full_adder,resyn,9,0.9805555555555555,1.0,0.5555555555555556,0.5555555555555556
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_full_adder,resyn2,8,0.8828125,0.75,0.375,0.375
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_full_adder,resyn2_like,8,0.8828125,0.75,0.375,0.375
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_full_adder,rewrite,9,1.0,1.0,0.6666666666666666,0.6666666666666666
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_full_adder,rewrite_z,9,0.9805555555555555,1.0,0.6666666666666666,0.6666666666666666
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_mux_4to1,balance,10,0.93,0.6,0.2,0.2
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_mux_4to1,compress2rs,8,0.7593749999999999,1.0,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_mux_4to1,dc2,8,0.7625,0.375,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_mux_4to1,refactor,8,0.771875,0.5,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_mux_4to1,refactor_z,8,0.7593749999999999,1.0,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_mux_4to1,resub,10,1.0,1.0,0.1,0.1
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_mux_4to1,resyn,8,0.809375,1.0,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_mux_4to1,resyn2,8,0.7593749999999999,1.0,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_mux_4to1,resyn2_like,8,0.7593749999999999,1.0,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_mux_4to1,rewrite,8,0.809375,1.0,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_mux_4to1,rewrite_z,8,0.809375,1.0,0.0,0.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_parity_8,balance,20,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_parity_8,compress2rs,20,0.75625,1.0,0.15,0.15
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_parity_8,dc2,20,0.8149999999999998,0.75,0.05,0.05
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_parity_8,refactor,20,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_parity_8,refactor_z,20,0.805,1.0,0.4,0.4
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_parity_8,resub,20,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_parity_8,resyn,20,0.9512499999999999,1.0,0.75,0.75
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_parity_8,resyn2,20,0.75625,1.0,0.15,0.15
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_parity_8,resyn2_like,20,0.75625,1.0,0.15,0.15
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_parity_8,rewrite,20,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_parity_8,rewrite_z,20,0.9512499999999999,1.0,0.75,0.75
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_priority_enc_4,balance,2,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_priority_enc_4,compress2rs,2,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_priority_enc_4,dc2,2,0.8374999999999999,1.0,0.5,0.5
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_priority_enc_4,refactor,2,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_priority_enc_4,refactor_z,2,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_priority_enc_4,resub,2,1.0,1.0,1.0,1.0
sim_dep,sim=0.70 sup=0.00 dep=0.30,real_hand_written_priority_enc_4,resyn,2,1.0,1.0,1.0,1.0
