benchmark,optimization,optimized_node,original_candidate,combined_score,rank,support_overlap,is_exact_signature_match,match_category,signature_match_on_patterns,formal_truth_table_match,pattern_count,is_formal_exact_mode,sat_status,abc_result,recovery_method,notes
generated_adder_4,rewrite,new_n34,new_n35,1.0,1,1.0,1,exact_anchor,1,1,512,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_4,rewrite,new_n35,new_n43,1.0,1,1.0,1,exact_anchor,1,1,512,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_4,rewrite,new_n38,new_n39,1.0,1,1.0,1,exact_anchor,1,1,512,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_4,rewrite,new_n39,new_n40,1.0,1,1.0,1,exact_anchor,1,1,512,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_4,rewrite,new_n40,new_n41,1.0,1,1.0,1,exact_anchor,1,1,512,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_4,rewrite,new_n41,new_n42,1.0,1,1.0,1,exact_anchor,1,1,512,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_4,rewrite,new_n42,new_n44,1.0,1,1.0,1,exact_anchor,1,1,512,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_4,rewrite,new_n43,new_n49,1.0,1,1.0,1,exact_anchor,1,1,512,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_4,rewrite,new_n46,new_n48,1.0,1,1.0,1,exact_anchor,1,1,512,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_4,rewrite_z,new_n15,new_n15,1.0,1,1.0,1,exact_anchor,1,1,512,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_4,rewrite_z,new_n16,new_n16,1.0,1,1.0,1,exact_anchor,1,1,512,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_4,rewrite_z,new_n17,new_n17,1.0,1,1.0,1,exact_anchor,1,1,512,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_4,rewrite_z,new_n18,new_n18,1.0,1,1.0,1,exact_anchor,1,1,512,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_4,rewrite_z,new_n19,new_n19,1.0,1,1.0,1,exact_anchor,1,1,512,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_4,rewrite_z,new_n21,new_n21,1.0,1,1.0,1,exact_anchor,1,1,512,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_4,rewrite_z,new_n22,new_n22,1.0,1,1.0,1,exact_anchor,1,1,512,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_4,rewrite_z,new_n23,new_n23,1.0,1,1.0,1,exact_anchor,1,1,512,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_4,rewrite_z,new_n24,new_n24,1.0,1,1.0,1,exact_anchor,1,1,512,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_4,rewrite_z,new_n25,new_n25,1.0,1,1.0,1,exact_anchor,1,1,512,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_4,rewrite_z,new_n26,new_n26,1.0,1,1.0,1,exact_anchor,1,1,512,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_4,rewrite_z,new_n27,new_n34,1.0,1,1.0,1,exact_anchor,1,1,512,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_4,rewrite_z,new_n30,new_n30,1.0,1,1.0,1,exact_anchor,1,1,512,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_4,rewrite_z,new_n31,new_n31,1.0,1,1.0,1,exact_anchor,1,1,512,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_4,rewrite_z,new_n32,new_n32,1.0,1,1.0,1,exact_anchor,1,1,512,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_4,rewrite_z,new_n33,new_n33,1.0,1,1.0,1,exact_anchor,1,1,512,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_4,rewrite_z,new_n34,new_n35,1.0,1,1.0,1,exact_anchor,1,1,512,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_4,rewrite_z,new_n35,new_n43,1.0,1,1.0,1,exact_anchor,1,1,512,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_4,rewrite_z,new_n38,new_n39,1.0,1,1.0,1,exact_anchor,1,1,512,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_4,rewrite_z,new_n39,new_n40,1.0,1,1.0,1,exact_anchor,1,1,512,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_4,rewrite_z,new_n40,new_n41,1.0,1,1.0,1,exact_anchor,1,1,512,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_4,rewrite_z,new_n41,new_n42,1.0,1,1.0,1,exact_anchor,1,1,512,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_4,rewrite_z,new_n42,new_n44,1.0,1,1.0,1,exact_anchor,1,1,512,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_4,rewrite_z,new_n43,new_n49,1.0,1,1.0,1,exact_anchor,1,1,512,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_4,rewrite_z,new_n46,new_n48,1.0,1,1.0,1,exact_anchor,1,1,512,1,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n27,new_n27,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n28,new_n28,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n29,new_n29,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n30,new_n30,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n31,new_n31,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n33,new_n33,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n34,new_n34,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n35,new_n35,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n36,new_n36,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n37,new_n37,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n38,new_n38,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n39,new_n39,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n40,new_n40,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n42,new_n42,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n43,new_n43,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n44,new_n44,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n45,new_n45,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n46,new_n46,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n47,new_n47,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n48,new_n48,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n49,new_n49,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n51,new_n51,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n52,new_n52,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n53,new_n53,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n54,new_n54,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n55,new_n55,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n56,new_n56,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n57,new_n57,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n58,new_n58,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n60,new_n60,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n61,new_n61,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n62,new_n62,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n63,new_n63,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n64,new_n64,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n65,new_n65,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n66,new_n66,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n67,new_n67,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n69,new_n69,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n70,new_n70,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n71,new_n71,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n72,new_n72,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n73,new_n73,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n74,new_n74,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n75,new_n75,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n76,new_n76,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n78,new_n78,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n79,new_n79,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n80,new_n80,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n81,new_n81,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n82,new_n82,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n83,new_n83,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n84,new_n84,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n85,new_n85,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n87,new_n87,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n88,new_n88,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n89,new_n89,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n90,new_n90,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n91,new_n91,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n92,new_n92,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n93,new_n93,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n94,new_n94,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n96,new_n96,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,balance,new_n97,new_n97,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,compress2rs,new_n27,new_n36,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,compress2rs,new_n30,new_n37,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_adder_8,compress2rs,new_n33,new_n38,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_adder_8,compress2rs,new_n34,new_n45,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,compress2rs,new_n37,new_n46,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_adder_8,compress2rs,new_n40,new_n47,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_adder_8,compress2rs,new_n41,new_n54,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,compress2rs,new_n44,new_n55,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_adder_8,compress2rs,new_n47,new_n56,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_adder_8,compress2rs,new_n48,new_n63,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_adder_8,compress2rs,new_n51,new_n64,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_adder_8,compress2rs,new_n54,new_n65,1.0,1,1.0,1,exact_anchor,1,0,4096,0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
