benchmark,optimization,optimized_node,rank,original_candidate,combined_score,simulation_similarity,support_overlap,depth_similarity,optimized_level,original_level,optimized_fingerprint,original_fingerprint,optimized_support_size,original_support_size,optimized_fanin_count,original_fanin_count
generated_adder_4,compress2rs,new_n17,4,new_n25,0.6958333333333334,0.75,0.6666666666666666,0.5,2,3,ac2a0f6602b68b74,6651021d80b896ca,2,3,2,2
generated_adder_4,compress2rs,new_n17,5,new_n26,0.5416666666666666,0.5,0.6666666666666666,0.3333333333333333,2,4,ac2a0f6602b68b74,2a8cb68d76125e6e,2,3,2,2
generated_adder_4,compress2rs,new_n18,1,new_n25,1.0,1.0,1.0,1.0,3,3,6651021d80b896ca,6651021d80b896ca,3,3,2,2
generated_adder_4,compress2rs,new_n18,2,new_n18,0.725,0.5,1.0,1.0,3,3,6651021d80b896ca,38a1a370d3f79f4b,3,3,2,2
generated_adder_4,compress2rs,new_n18,3,new_n19,0.725,0.5,1.0,1.0,3,3,6651021d80b896ca,dc06a37141f84a2b,3,3,2,2
generated_adder_4,compress2rs,new_n18,4,new_n15,0.6791666666666667,0.75,0.6666666666666666,0.3333333333333333,3,1,6651021d80b896ca,7bd75205b989a663,3,2,2,2
generated_adder_4,compress2rs,new_n18,5,new_n16,0.6791666666666667,0.75,0.6666666666666666,0.3333333333333333,3,1,6651021d80b896ca,235b1e44a2ae2a5f,3,2,2,2
generated_adder_4,compress2rs,new_n19,1,new_n18,0.725,0.5,1.0,1.0,3,3,396d15a3f6b0a771,38a1a370d3f79f4b,3,3,2,2
generated_adder_4,compress2rs,new_n19,2,new_n19,0.725,0.5,1.0,1.0,3,3,396d15a3f6b0a771,dc06a37141f84a2b,3,3,2,2
generated_adder_4,compress2rs,new_n19,3,new_n25,0.725,0.5,1.0,1.0,3,3,396d15a3f6b0a771,6651021d80b896ca,3,3,2,2
generated_adder_4,compress2rs,new_n19,4,new_n17,0.6958333333333334,0.75,0.6666666666666666,0.5,3,2,396d15a3f6b0a771,5fb1824d9692e39a,3,2,2,2
generated_adder_4,compress2rs,new_n19,5,new_n24,0.6791666666666667,0.75,0.6666666666666666,0.3333333333333333,3,1,396d15a3f6b0a771,47c57d9752e083e9,3,2,2,2
generated_adder_4,compress2rs,new_n21,1,new_n26,1.0,1.0,1.0,1.0,4,4,2a8cb68d76125e6e,2a8cb68d76125e6e,3,3,2,2
generated_adder_4,compress2rs,new_n21,2,new_n18,0.8125,0.75,1.0,0.5,4,3,2a8cb68d76125e6e,38a1a370d3f79f4b,3,3,2,2
generated_adder_4,compress2rs,new_n21,3,new_n19,0.675,0.5,1.0,0.5,4,3,2a8cb68d76125e6e,dc06a37141f84a2b,3,3,2,2
generated_adder_4,compress2rs,new_n21,4,new_n27,0.6725000000000001,0.75,0.6,0.5,4,5,2a8cb68d76125e6e,a29f685b4a595ff0,3,5,2,2
generated_adder_4,compress2rs,new_n21,5,new_n35,0.6558333333333334,0.75,0.6,0.3333333333333333,4,6,2a8cb68d76125e6e,17bcb4dd2a9e6776,3,5,2,2
generated_adder_4,compress2rs,new_n22,1,new_n33,1.0,1.0,1.0,1.0,1,1,1e47fdfb89658e16,1e47fdfb89658e16,2,2,2,2
generated_adder_4,compress2rs,new_n22,2,new_n23,0.8125,0.75,1.0,0.5,1,2,1e47fdfb89658e16,f6ca69658a9287c9,2,2,2,2
generated_adder_4,compress2rs,new_n22,3,new_n21,0.725,0.5,1.0,1.0,1,1,1e47fdfb89658e16,e451a988382af5d9,2,2,2,2
generated_adder_4,compress2rs,new_n22,4,new_n22,0.725,0.5,1.0,1.0,1,1,1e47fdfb89658e16,2157b90811e3ea67,2,2,2,2
generated_adder_4,compress2rs,new_n22,5,new_n28,0.5725,0.75,0.4,0.2,1,5,1e47fdfb89658e16,4d7a9a3b447efb56,2,5,2,2
generated_adder_4,compress2rs,new_n23,1,new_n23,0.8125,0.75,1.0,0.5,1,2,601ec44605fb5b1e,f6ca69658a9287c9,2,2,2,2
generated_adder_4,compress2rs,new_n23,2,new_n21,0.725,0.5,1.0,1.0,1,1,601ec44605fb5b1e,e451a988382af5d9,2,2,2,2
generated_adder_4,compress2rs,new_n23,3,new_n22,0.725,0.5,1.0,1.0,1,1,601ec44605fb5b1e,2157b90811e3ea67,2,2,2,2
generated_adder_4,compress2rs,new_n23,4,new_n33,0.725,0.5,1.0,1.0,1,1,601ec44605fb5b1e,1e47fdfb89658e16,2,2,2,2
generated_adder_4,compress2rs,new_n23,5,new_n28,0.5725,0.75,0.4,0.2,1,5,601ec44605fb5b1e,4d7a9a3b447efb56,2,5,2,2
generated_adder_4,compress2rs,new_n24,1,new_n21,0.8125,0.75,1.0,0.5,2,1,481411d5e3eb7b29,e451a988382af5d9,2,2,2,2
generated_adder_4,compress2rs,new_n24,2,new_n22,0.8125,0.75,1.0,0.5,2,1,481411d5e3eb7b29,2157b90811e3ea67,2,2,2,2
generated_adder_4,compress2rs,new_n24,3,new_n27,0.5775,0.75,0.4,0.25,2,5,481411d5e3eb7b29,a29f685b4a595ff0,2,5,2,2
generated_adder_4,compress2rs,new_n24,4,new_n34,0.5775,0.75,0.4,0.25,2,5,481411d5e3eb7b29,47d1804ed8430f98,2,5,2,2
generated_adder_4,compress2rs,new_n24,5,new_n33,0.5375,0.25,1.0,0.5,2,1,481411d5e3eb7b29,1e47fdfb89658e16,2,2,2,2
generated_adder_4,compress2rs,new_n25,1,new_n34,1.0,1.0,1.0,1.0,5,5,47d1804ed8430f98,47d1804ed8430f98,5,5,2,2
generated_adder_4,compress2rs,new_n25,2,new_n27,0.725,0.5,1.0,1.0,5,5,47d1804ed8430f98,a29f685b4a595ff0,5,5,2,2
generated_adder_4,compress2rs,new_n25,3,new_n28,0.725,0.5,1.0,1.0,5,5,47d1804ed8430f98,4d7a9a3b447efb56,5,5,2,2
generated_adder_4,compress2rs,new_n25,4,new_n37,0.6958333333333334,0.75,0.7142857142857143,0.3333333333333333,5,7,47d1804ed8430f98,fc3ae64897cda2dd,5,7,2,2
generated_adder_4,compress2rs,new_n25,5,new_n43,0.6958333333333334,0.75,0.7142857142857143,0.3333333333333333,5,7,47d1804ed8430f98,393e67c0209b96d7,5,7,2,2
generated_adder_4,compress2rs,new_n26,1,new_n27,0.725,0.5,1.0,1.0,5,5,496b7a1faa779e13,a29f685b4a595ff0,5,5,2,2
generated_adder_4,compress2rs,new_n26,2,new_n28,0.725,0.5,1.0,1.0,5,5,496b7a1faa779e13,4d7a9a3b447efb56,5,5,2,2
generated_adder_4,compress2rs,new_n26,3,new_n34,0.725,0.5,1.0,1.0,5,5,496b7a1faa779e13,47d1804ed8430f98,5,5,2,2
generated_adder_4,compress2rs,new_n26,4,new_n35,0.675,0.5,1.0,0.5,5,6,496b7a1faa779e13,17bcb4dd2a9e6776,5,5,2,2
generated_adder_4,compress2rs,new_n26,5,new_n26,0.6725000000000001,0.75,0.6,0.5,5,4,496b7a1faa779e13,2a8cb68d76125e6e,5,3,2,2
generated_adder_4,compress2rs,new_n28,1,new_n35,1.0,1.0,1.0,1.0,6,6,17bcb4dd2a9e6776,17bcb4dd2a9e6776,5,5,2,2
generated_adder_4,compress2rs,new_n28,2,new_n27,0.8125,0.75,1.0,0.5,6,5,17bcb4dd2a9e6776,a29f685b4a595ff0,5,5,2,2
generated_adder_4,compress2rs,new_n28,3,new_n36,0.7125000000000001,0.75,0.7142857142857143,0.5,6,7,17bcb4dd2a9e6776,9765d48dd9ca3fa0,5,7,2,2
generated_adder_4,compress2rs,new_n28,4,new_n44,0.6958333333333334,0.75,0.7142857142857143,0.3333333333333333,6,8,17bcb4dd2a9e6776,2dfcd5b8c807055f,5,7,2,2
generated_adder_4,compress2rs,new_n28,5,new_n28,0.675,0.5,1.0,0.5,6,5,17bcb4dd2a9e6776,4d7a9a3b447efb56,5,5,2,2
generated_adder_4,compress2rs,new_n29,1,new_n42,1.0,1.0,1.0,1.0,1,1,907a44cc1e67d175,907a44cc1e67d175,2,2,2,2
generated_adder_4,compress2rs,new_n29,2,new_n32,0.8125,0.75,1.0,0.5,1,2,907a44cc1e67d175,921ff67e38bdf4a7,2,2,2,2
generated_adder_4,compress2rs,new_n29,3,new_n30,0.725,0.5,1.0,1.0,1,1,907a44cc1e67d175,c24c80cf98124e46,2,2,2,2
generated_adder_4,compress2rs,new_n29,4,new_n31,0.725,0.5,1.0,1.0,1,1,907a44cc1e67d175,3a2b9632c1bf022c,2,2,2,2
generated_adder_4,compress2rs,new_n29,5,new_n37,0.5267857142857143,0.75,0.2857142857142857,0.14285714285714285,1,7,907a44cc1e67d175,fc3ae64897cda2dd,2,7,2,2
generated_adder_4,compress2rs,new_n30,1,new_n32,0.8125,0.75,1.0,0.5,1,2,9352a0770e882766,921ff67e38bdf4a7,2,2,2,2
generated_adder_4,compress2rs,new_n30,2,new_n30,0.725,0.5,1.0,1.0,1,1,9352a0770e882766,c24c80cf98124e46,2,2,2,2
generated_adder_4,compress2rs,new_n30,3,new_n31,0.725,0.5,1.0,1.0,1,1,9352a0770e882766,3a2b9632c1bf022c,2,2,2,2
generated_adder_4,compress2rs,new_n30,4,new_n42,0.725,0.5,1.0,1.0,1,1,9352a0770e882766,907a44cc1e67d175,2,2,2,2
generated_adder_4,compress2rs,new_n30,5,new_n37,0.5267857142857143,0.75,0.2857142857142857,0.14285714285714285,1,7,9352a0770e882766,fc3ae64897cda2dd,2,7,2,2
generated_adder_4,compress2rs,new_n31,1,new_n30,0.8125,0.75,1.0,0.5,2,1,d0b29d8960d30828,c24c80cf98124e46,2,2,2,2
generated_adder_4,compress2rs,new_n31,2,new_n31,0.8125,0.75,1.0,0.5,2,1,d0b29d8960d30828,3a2b9632c1bf022c,2,2,2,2
generated_adder_4,compress2rs,new_n31,3,new_n42,0.5375,0.25,1.0,0.5,2,1,d0b29d8960d30828,907a44cc1e67d175,2,2,2,2
generated_adder_4,compress2rs,new_n31,4,new_n36,0.5291666666666668,0.75,0.2857142857142857,0.16666666666666666,2,7,d0b29d8960d30828,9765d48dd9ca3fa0,2,7,2,2
generated_adder_4,compress2rs,new_n31,5,new_n43,0.5291666666666668,0.75,0.2857142857142857,0.16666666666666666,2,7,d0b29d8960d30828,393e67c0209b96d7,2,7,2,2
generated_adder_4,compress2rs,new_n32,1,new_n43,1.0,1.0,1.0,1.0,7,7,393e67c0209b96d7,393e67c0209b96d7,7,7,2,2
generated_adder_4,compress2rs,new_n32,2,new_n36,0.725,0.5,1.0,1.0,7,7,393e67c0209b96d7,9765d48dd9ca3fa0,7,7,2,2
generated_adder_4,compress2rs,new_n32,3,new_n37,0.725,0.5,1.0,1.0,7,7,393e67c0209b96d7,fc3ae64897cda2dd,7,7,2,2
generated_adder_4,compress2rs,new_n32,4,new_n46,0.7180555555555556,0.75,0.7777777777777778,0.3333333333333333,7,9,393e67c0209b96d7,cfd18bfa9d5f5272,7,9,2,2
generated_adder_4,compress2rs,new_n32,5,new_n49,0.7180555555555556,0.75,0.7777777777777778,0.3333333333333333,7,9,393e67c0209b96d7,92371b78397fd8f6,7,9,2,2
generated_adder_4,compress2rs,new_n33,1,new_n36,0.725,0.5,1.0,1.0,7,7,f5d8ae498875feeb,9765d48dd9ca3fa0,7,7,2,2
generated_adder_4,compress2rs,new_n33,2,new_n37,0.725,0.5,1.0,1.0,7,7,f5d8ae498875feeb,fc3ae64897cda2dd,7,7,2,2
generated_adder_4,compress2rs,new_n33,3,new_n43,0.725,0.5,1.0,1.0,7,7,f5d8ae498875feeb,393e67c0209b96d7,7,7,2,2
generated_adder_4,compress2rs,new_n33,4,new_n35,0.7125000000000001,0.75,0.7142857142857143,0.5,7,6,f5d8ae498875feeb,17bcb4dd2a9e6776,7,5,2,2
generated_adder_4,compress2rs,new_n33,5,new_n27,0.6958333333333334,0.75,0.7142857142857143,0.3333333333333333,7,5,f5d8ae498875feeb,a29f685b4a595ff0,7,5,2,2
generated_adder_4,compress2rs,new_n35,1,new_n44,1.0,1.0,1.0,1.0,8,8,2dfcd5b8c807055f,2dfcd5b8c807055f,7,7,2,2
generated_adder_4,compress2rs,new_n35,2,new_n36,0.8125,0.75,1.0,0.5,8,7,2dfcd5b8c807055f,9765d48dd9ca3fa0,7,7,2,2
generated_adder_4,compress2rs,new_n35,3,new_n45,0.7347222222222223,0.75,0.7777777777777778,0.5,8,9,2dfcd5b8c807055f,66d5aace10a95352,7,9,2,2
generated_adder_4,compress2rs,new_n35,4,new_n35,0.6958333333333334,0.75,0.7142857142857143,0.3333333333333333,8,6,2dfcd5b8c807055f,17bcb4dd2a9e6776,7,5,2,2
generated_adder_4,compress2rs,new_n35,5,new_n37,0.675,0.5,1.0,0.5,8,7,2dfcd5b8c807055f,fc3ae64897cda2dd,7,7,2,2
generated_adder_4,compress2rs,new_n36,1,new_n48,1.0,1.0,1.0,1.0,1,1,c81633045c6eeaa2,c81633045c6eeaa2,2,2,2,2
generated_adder_4,compress2rs,new_n36,2,new_n41,0.8125,0.75,1.0,0.5,1,2,c81633045c6eeaa2,0443617a72b09093,2,2,2,2
generated_adder_4,compress2rs,new_n36,3,new_n39,0.725,0.5,1.0,1.0,1,1,c81633045c6eeaa2,18892720a7f04077,2,2,2,2
generated_adder_4,compress2rs,new_n36,4,new_n40,0.725,0.5,1.0,1.0,1,1,c81633045c6eeaa2,af423559a1f1be28,2,2,2,2
generated_adder_4,compress2rs,new_n36,5,new_n46,0.5013888888888889,0.75,0.2222222222222222,0.1111111111111111,1,9,c81633045c6eeaa2,cfd18bfa9d5f5272,2,9,2,2
generated_adder_4,compress2rs,new_n37,1,new_n41,0.8125,0.75,1.0,0.5,1,2,5c4da02d234d0b0e,0443617a72b09093,2,2,2,2
generated_adder_4,compress2rs,new_n37,2,new_n39,0.725,0.5,1.0,1.0,1,1,5c4da02d234d0b0e,18892720a7f04077,2,2,2,2
generated_adder_4,compress2rs,new_n37,3,new_n40,0.725,0.5,1.0,1.0,1,1,5c4da02d234d0b0e,af423559a1f1be28,2,2,2,2
generated_adder_4,compress2rs,new_n37,4,new_n48,0.725,0.5,1.0,1.0,1,1,5c4da02d234d0b0e,c81633045c6eeaa2,2,2,2,2
generated_adder_4,compress2rs,new_n37,5,new_n46,0.5013888888888889,0.75,0.2222222222222222,0.1111111111111111,1,9,5c4da02d234d0b0e,cfd18bfa9d5f5272,2,9,2,2
generated_adder_4,compress2rs,new_n38,1,new_n39,0.8125,0.75,1.0,0.5,2,1,bb0b0b9e88b5510e,18892720a7f04077,2,2,2,2
generated_adder_4,compress2rs,new_n38,2,new_n40,0.8125,0.75,1.0,0.5,2,1,bb0b0b9e88b5510e,af423559a1f1be28,2,2,2,2
generated_adder_4,compress2rs,new_n38,3,new_n48,0.5375,0.25,1.0,0.5,2,1,bb0b0b9e88b5510e,c81633045c6eeaa2,2,2,2,2
generated_adder_4,compress2rs,new_n38,4,new_n45,0.5027777777777778,0.75,0.2222222222222222,0.125,2,9,bb0b0b9e88b5510e,66d5aace10a95352,2,9,2,2
generated_adder_4,compress2rs,new_n38,5,new_n49,0.5027777777777778,0.75,0.2222222222222222,0.125,2,9,bb0b0b9e88b5510e,92371b78397fd8f6,2,9,2,2
generated_adder_4,compress2rs,new_n39,1,new_n49,1.0,1.0,1.0,1.0,9,9,92371b78397fd8f6,92371b78397fd8f6,9,9,2,2
generated_adder_4,compress2rs,new_n39,2,new_n45,0.725,0.5,1.0,1.0,9,9,92371b78397fd8f6,66d5aace10a95352,9,9,2,2
generated_adder_4,compress2rs,new_n39,3,new_n46,0.725,0.5,1.0,1.0,9,9,92371b78397fd8f6,cfd18bfa9d5f5272,9,9,2,2
generated_adder_4,compress2rs,new_n39,4,new_n43,0.7180555555555556,0.75,0.7777777777777778,0.3333333333333333,9,7,92371b78397fd8f6,393e67c0209b96d7,9,7,2,2
generated_adder_4,compress2rs,new_n39,5,new_n37,0.6493055555555555,0.625,0.7777777777777778,0.3333333333333333,9,7,92371b78397fd8f6,fc3ae64897cda2dd,9,7,2,2
generated_adder_4,compress2rs,new_n40,1,new_n44,0.7347222222222223,0.75,0.7777777777777778,0.5,9,8,599808d33923a5ec,2dfcd5b8c807055f,9,7,2,2
generated_adder_4,compress2rs,new_n40,2,new_n45,0.725,0.5,1.0,1.0,9,9,599808d33923a5ec,66d5aace10a95352,9,9,2,2
generated_adder_4,compress2rs,new_n40,3,new_n46,0.725,0.5,1.0,1.0,9,9,599808d33923a5ec,cfd18bfa9d5f5272,9,9,2,2
generated_adder_4,compress2rs,new_n40,4,new_n49,0.725,0.5,1.0,1.0,9,9,599808d33923a5ec,92371b78397fd8f6,9,9,2,2
generated_adder_4,compress2rs,new_n40,5,new_n36,0.7180555555555556,0.75,0.7777777777777778,0.3333333333333333,9,7,599808d33923a5ec,9765d48dd9ca3fa0,9,7,2,2
generated_adder_4,dc2,new_n15,1,new_n24,1.0,1.0,1.0,1.0,1,1,47c57d9752e083e9,47c57d9752e083e9,2,2,2,2
generated_adder_4,dc2,new_n15,2,new_n17,0.8125,0.75,1.0,0.5,1,2,47c57d9752e083e9,5fb1824d9692e39a,2,2,2,2
generated_adder_4,dc2,new_n15,3,new_n15,0.725,0.5,1.0,1.0,1,1,47c57d9752e083e9,7bd75205b989a663,2,2,2,2
generated_adder_4,dc2,new_n15,4,new_n16,0.725,0.5,1.0,1.0,1,1,47c57d9752e083e9,235b1e44a2ae2a5f,2,2,2,2
generated_adder_4,dc2,new_n15,5,new_n19,0.6791666666666667,0.75,0.6666666666666666,0.3333333333333333,1,3,47c57d9752e083e9,dc06a37141f84a2b,2,3,2,2
generated_adder_4,dc2,new_n16,1,new_n17,0.8125,0.75,1.0,0.5,1,2,195a31d31a92fbdb,5fb1824d9692e39a,2,2,2,2
generated_adder_4,dc2,new_n16,2,new_n15,0.725,0.5,1.0,1.0,1,1,195a31d31a92fbdb,7bd75205b989a663,2,2,2,2
generated_adder_4,dc2,new_n16,3,new_n16,0.725,0.5,1.0,1.0,1,1,195a31d31a92fbdb,235b1e44a2ae2a5f,2,2,2,2
generated_adder_4,dc2,new_n16,4,new_n24,0.725,0.5,1.0,1.0,1,1,195a31d31a92fbdb,47c57d9752e083e9,2,2,2,2
generated_adder_4,dc2,new_n16,5,new_n19,0.6791666666666667,0.75,0.6666666666666666,0.3333333333333333,1,3,195a31d31a92fbdb,dc06a37141f84a2b,2,3,2,2
generated_adder_4,dc2,new_n17,1,new_n15,0.8125,0.75,1.0,0.5,2,1,ac2a0f6602b68b74,7bd75205b989a663,2,2,2,2
generated_adder_4,dc2,new_n17,2,new_n16,0.8125,0.75,1.0,0.5,2,1,ac2a0f6602b68b74,235b1e44a2ae2a5f,2,2,2,2
generated_adder_4,dc2,new_n17,3,new_n18,0.6958333333333334,0.75,0.6666666666666666,0.5,2,3,ac2a0f6602b68b74,38a1a370d3f79f4b,2,3,2,2
generated_adder_4,dc2,new_n17,4,new_n25,0.6958333333333334,0.75,0.6666666666666666,0.5,2,3,ac2a0f6602b68b74,6651021d80b896ca,2,3,2,2
generated_adder_4,dc2,new_n17,5,new_n26,0.5416666666666666,0.5,0.6666666666666666,0.3333333333333333,2,4,ac2a0f6602b68b74,2a8cb68d76125e6e,2,3,2,2
generated_adder_4,dc2,new_n18,1,new_n25,1.0,1.0,1.0,1.0,3,3,6651021d80b896ca,6651021d80b896ca,3,3,2,2
generated_adder_4,dc2,new_n18,2,new_n18,0.725,0.5,1.0,1.0,3,3,6651021d80b896ca,38a1a370d3f79f4b,3,3,2,2
generated_adder_4,dc2,new_n18,3,new_n19,0.725,0.5,1.0,1.0,3,3,6651021d80b896ca,dc06a37141f84a2b,3,3,2,2
generated_adder_4,dc2,new_n18,4,new_n15,0.6791666666666667,0.75,0.6666666666666666,0.3333333333333333,3,1,6651021d80b896ca,7bd75205b989a663,3,2,2,2
generated_adder_4,dc2,new_n18,5,new_n16,0.6791666666666667,0.75,0.6666666666666666,0.3333333333333333,3,1,6651021d80b896ca,235b1e44a2ae2a5f,3,2,2,2
generated_adder_4,dc2,new_n19,1,new_n18,0.725,0.5,1.0,1.0,3,3,396d15a3f6b0a771,38a1a370d3f79f4b,3,3,2,2
generated_adder_4,dc2,new_n19,2,new_n19,0.725,0.5,1.0,1.0,3,3,396d15a3f6b0a771,dc06a37141f84a2b,3,3,2,2
generated_adder_4,dc2,new_n19,3,new_n25,0.725,0.5,1.0,1.0,3,3,396d15a3f6b0a771,6651021d80b896ca,3,3,2,2
generated_adder_4,dc2,new_n19,4,new_n17,0.6958333333333334,0.75,0.6666666666666666,0.5,3,2,396d15a3f6b0a771,5fb1824d9692e39a,3,2,2,2
generated_adder_4,dc2,new_n19,5,new_n24,0.6791666666666667,0.75,0.6666666666666666,0.3333333333333333,3,1,396d15a3f6b0a771,47c57d9752e083e9,3,2,2,2
generated_adder_4,dc2,new_n21,1,new_n26,1.0,1.0,1.0,1.0,4,4,2a8cb68d76125e6e,2a8cb68d76125e6e,3,3,2,2
generated_adder_4,dc2,new_n21,2,new_n18,0.8125,0.75,1.0,0.5,4,3,2a8cb68d76125e6e,38a1a370d3f79f4b,3,3,2,2
generated_adder_4,dc2,new_n21,3,new_n19,0.675,0.5,1.0,0.5,4,3,2a8cb68d76125e6e,dc06a37141f84a2b,3,3,2,2
generated_adder_4,dc2,new_n21,4,new_n27,0.6725000000000001,0.75,0.6,0.5,4,5,2a8cb68d76125e6e,a29f685b4a595ff0,3,5,2,2
generated_adder_4,dc2,new_n21,5,new_n35,0.6558333333333334,0.75,0.6,0.3333333333333333,4,6,2a8cb68d76125e6e,17bcb4dd2a9e6776,3,5,2,2
generated_adder_4,dc2,new_n22,1,new_n33,1.0,1.0,1.0,1.0,1,1,1e47fdfb89658e16,1e47fdfb89658e16,2,2,2,2
generated_adder_4,dc2,new_n22,2,new_n23,0.8125,0.75,1.0,0.5,1,2,1e47fdfb89658e16,f6ca69658a9287c9,2,2,2,2
generated_adder_4,dc2,new_n22,3,new_n21,0.725,0.5,1.0,1.0,1,1,1e47fdfb89658e16,e451a988382af5d9,2,2,2,2
generated_adder_4,dc2,new_n22,4,new_n22,0.725,0.5,1.0,1.0,1,1,1e47fdfb89658e16,2157b90811e3ea67,2,2,2,2
generated_adder_4,dc2,new_n22,5,new_n28,0.5725,0.75,0.4,0.2,1,5,1e47fdfb89658e16,4d7a9a3b447efb56,2,5,2,2
generated_adder_4,dc2,new_n23,1,new_n23,0.8125,0.75,1.0,0.5,1,2,601ec44605fb5b1e,f6ca69658a9287c9,2,2,2,2
generated_adder_4,dc2,new_n23,2,new_n21,0.725,0.5,1.0,1.0,1,1,601ec44605fb5b1e,e451a988382af5d9,2,2,2,2
generated_adder_4,dc2,new_n23,3,new_n22,0.725,0.5,1.0,1.0,1,1,601ec44605fb5b1e,2157b90811e3ea67,2,2,2,2
generated_adder_4,dc2,new_n23,4,new_n33,0.725,0.5,1.0,1.0,1,1,601ec44605fb5b1e,1e47fdfb89658e16,2,2,2,2
generated_adder_4,dc2,new_n23,5,new_n28,0.5725,0.75,0.4,0.2,1,5,601ec44605fb5b1e,4d7a9a3b447efb56,2,5,2,2
generated_adder_4,dc2,new_n24,1,new_n21,0.8125,0.75,1.0,0.5,2,1,481411d5e3eb7b29,e451a988382af5d9,2,2,2,2
generated_adder_4,dc2,new_n24,2,new_n22,0.8125,0.75,1.0,0.5,2,1,481411d5e3eb7b29,2157b90811e3ea67,2,2,2,2
generated_adder_4,dc2,new_n24,3,new_n27,0.5775,0.75,0.4,0.25,2,5,481411d5e3eb7b29,a29f685b4a595ff0,2,5,2,2
generated_adder_4,dc2,new_n24,4,new_n34,0.5775,0.75,0.4,0.25,2,5,481411d5e3eb7b29,47d1804ed8430f98,2,5,2,2
generated_adder_4,dc2,new_n24,5,new_n33,0.5375,0.25,1.0,0.5,2,1,481411d5e3eb7b29,1e47fdfb89658e16,2,2,2,2
generated_adder_4,dc2,new_n25,1,new_n34,1.0,1.0,1.0,1.0,5,5,47d1804ed8430f98,47d1804ed8430f98,5,5,2,2
generated_adder_4,dc2,new_n25,2,new_n27,0.725,0.5,1.0,1.0,5,5,47d1804ed8430f98,a29f685b4a595ff0,5,5,2,2
generated_adder_4,dc2,new_n25,3,new_n28,0.725,0.5,1.0,1.0,5,5,47d1804ed8430f98,4d7a9a3b447efb56,5,5,2,2
generated_adder_4,dc2,new_n25,4,new_n37,0.6958333333333334,0.75,0.7142857142857143,0.3333333333333333,5,7,47d1804ed8430f98,fc3ae64897cda2dd,5,7,2,2
generated_adder_4,dc2,new_n25,5,new_n43,0.6958333333333334,0.75,0.7142857142857143,0.3333333333333333,5,7,47d1804ed8430f98,393e67c0209b96d7,5,7,2,2
generated_adder_4,dc2,new_n26,1,new_n27,0.725,0.5,1.0,1.0,5,5,496b7a1faa779e13,a29f685b4a595ff0,5,5,2,2
generated_adder_4,dc2,new_n26,2,new_n28,0.725,0.5,1.0,1.0,5,5,496b7a1faa779e13,4d7a9a3b447efb56,5,5,2,2
generated_adder_4,dc2,new_n26,3,new_n34,0.725,0.5,1.0,1.0,5,5,496b7a1faa779e13,47d1804ed8430f98,5,5,2,2
generated_adder_4,dc2,new_n26,4,new_n35,0.675,0.5,1.0,0.5,5,6,496b7a1faa779e13,17bcb4dd2a9e6776,5,5,2,2
generated_adder_4,dc2,new_n26,5,new_n26,0.6725000000000001,0.75,0.6,0.5,5,4,496b7a1faa779e13,2a8cb68d76125e6e,5,3,2,2
generated_adder_4,dc2,new_n28,1,new_n35,1.0,1.0,1.0,1.0,6,6,17bcb4dd2a9e6776,17bcb4dd2a9e6776,5,5,2,2
generated_adder_4,dc2,new_n28,2,new_n27,0.8125,0.75,1.0,0.5,6,5,17bcb4dd2a9e6776,a29f685b4a595ff0,5,5,2,2
generated_adder_4,dc2,new_n28,3,new_n36,0.7125000000000001,0.75,0.7142857142857143,0.5,6,7,17bcb4dd2a9e6776,9765d48dd9ca3fa0,5,7,2,2
generated_adder_4,dc2,new_n28,4,new_n44,0.6958333333333334,0.75,0.7142857142857143,0.3333333333333333,6,8,17bcb4dd2a9e6776,2dfcd5b8c807055f,5,7,2,2
generated_adder_4,dc2,new_n28,5,new_n28,0.675,0.5,1.0,0.5,6,5,17bcb4dd2a9e6776,4d7a9a3b447efb56,5,5,2,2
generated_adder_4,dc2,new_n29,1,new_n42,1.0,1.0,1.0,1.0,1,1,907a44cc1e67d175,907a44cc1e67d175,2,2,2,2
generated_adder_4,dc2,new_n29,2,new_n32,0.8125,0.75,1.0,0.5,1,2,907a44cc1e67d175,921ff67e38bdf4a7,2,2,2,2
generated_adder_4,dc2,new_n29,3,new_n30,0.725,0.5,1.0,1.0,1,1,907a44cc1e67d175,c24c80cf98124e46,2,2,2,2
generated_adder_4,dc2,new_n29,4,new_n31,0.725,0.5,1.0,1.0,1,1,907a44cc1e67d175,3a2b9632c1bf022c,2,2,2,2
generated_adder_4,dc2,new_n29,5,new_n37,0.5267857142857143,0.75,0.2857142857142857,0.14285714285714285,1,7,907a44cc1e67d175,fc3ae64897cda2dd,2,7,2,2
generated_adder_4,dc2,new_n30,1,new_n32,0.8125,0.75,1.0,0.5,1,2,9352a0770e882766,921ff67e38bdf4a7,2,2,2,2
generated_adder_4,dc2,new_n30,2,new_n30,0.725,0.5,1.0,1.0,1,1,9352a0770e882766,c24c80cf98124e46,2,2,2,2
generated_adder_4,dc2,new_n30,3,new_n31,0.725,0.5,1.0,1.0,1,1,9352a0770e882766,3a2b9632c1bf022c,2,2,2,2
generated_adder_4,dc2,new_n30,4,new_n42,0.725,0.5,1.0,1.0,1,1,9352a0770e882766,907a44cc1e67d175,2,2,2,2
generated_adder_4,dc2,new_n30,5,new_n37,0.5267857142857143,0.75,0.2857142857142857,0.14285714285714285,1,7,9352a0770e882766,fc3ae64897cda2dd,2,7,2,2
