benchmark,optimization,optimized_node,original_candidate,combined_score,rank,support_overlap,is_exact_signature_match,match_category,signature_match_on_patterns,formal_truth_table_match,pattern_count,is_formal_exact_mode,sat_status,abc_result,recovery_method,notes,same_polarity_status,complement_status,polarity_checked
generated_multiplier_4,balance,new_n81,new_n92,0.8624999999999999,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n81,new_n123,0.851953125,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n84,new_n81,0.8645833333333334,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n85,new_n123,0.8597656250000001,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n87,new_n120,0.868359375,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n87,new_n123,0.868359375,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n87,new_n90,0.8624999999999999,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n87,new_n121,0.8597656250000001,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n90,new_n96,0.945703125,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n90,new_n121,0.902734375,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n90,new_n120,0.8941406250000001,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n90,new_n123,0.8812500000000001,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n91,new_n92,0.92265625,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n91,new_n77,0.8882161458333333,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n91,new_n120,0.8651041666666667,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n91,new_n81,0.8624999999999999,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n92,new_n80,0.93125,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n92,new_n91,0.92265625,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n92,new_n77,0.8753255208333334,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n92,new_n120,0.8651041666666667,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n94,new_n95,0.911328125,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n94,new_n103,0.851953125,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n95,new_n93,0.9328125,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n95,new_n98,0.85984375,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n95,new_n78,0.8562500000000001,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n95,new_n106,0.8541294642857142,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n96,new_n121,0.952734375,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n96,new_n90,0.945703125,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n96,new_n120,0.93984375,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n96,new_n105,0.8731770833333333,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n97,new_n120,0.88828125,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n97,new_n121,0.8796875000000001,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n97,new_n104,0.8774739583333334,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n97,new_n91,0.8565104166666667,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n98,new_n106,0.9075520833333334,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n98,new_n95,0.85984375,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n98,new_n127,0.85234375,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n98,new_n117,0.8512500000000001,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n99,new_n100,0.987109375,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n99,new_n68,0.93984375,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n99,new_n77,0.9075520833333334,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n99,new_n69,0.90546875,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n100,new_n99,0.987109375,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n100,new_n68,0.952734375,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n100,new_n121,0.9035546875,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n100,new_n77,0.9032552083333334,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n101,new_n72,0.891015625,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n101,new_n63,0.8777343750000001,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n101,new_n99,0.8745442708333334,4,0.875,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n101,new_n100,0.8702473958333333,5,0.875,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n102,new_n103,0.94140625,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n102,new_n124,0.896200284090909,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n102,new_n122,0.8906640625000001,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n102,new_n70,0.8624999999999999,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n103,new_n101,0.9392578125,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n103,new_n124,0.905703125,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n103,new_n122,0.8960720486111111,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n104,new_n97,0.8774739583333334,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n104,new_n108,0.8753255208333334,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n104,new_n125,0.8651041666666667,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n104,new_n105,0.85390625,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n105,new_n135,0.9328125,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n105,new_n120,0.9290364583333334,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n105,new_n121,0.9204427083333332,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n105,new_n123,0.907109375,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n106,new_n98,0.9075520833333334,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n106,new_n117,0.8860677083333334,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n106,new_n119,0.860546875,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n106,new_n78,0.8584375,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n108,new_n116,0.935546875,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n108,new_n104,0.8753255208333334,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n108,new_n115,0.85390625,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n109,new_n135,0.8791015625,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n109,new_n112,0.8688802083333333,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n109,new_n115,0.8624999999999999,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n109,new_n116,0.8624999999999999,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n112,new_n109,0.8688802083333333,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n113,new_n126,0.8705078125000001,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n113,new_n132,0.8619140625000001,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n115,new_n116,0.918359375,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n115,new_n135,0.8791015625,3,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n115,new_n125,0.8755859375,4,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n115,new_n105,0.8753255208333334,5,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
generated_multiplier_4,balance,new_n116,new_n108,0.935546875,2,1.0,0,non_exact_candidate,0,0,256,1,rejected,Networks are NOT EQUIVALENT.  Time =     0.00 sec,direct,,rejected,rejected,original == NOT optimized
