case_id,benchmark,benchmark_family,coi_name,optimization,anchor_mode,coi_source,failure_stage,failure_reason,failure_detail,last_successful_stage,recovery_success,validation_status,spec_path,impl_path,spec_node_count,impl_node_count,coi_node_count,extended_region_node_count,boundary_extension_ratio,original_bi_count,original_bo_count,extended_bi_count,extended_bo_count,selected_anchor_count,selected_sat_cec_anchor_count,available_but_unselected_sat_cec_anchor_count,cycle_conflict_count,whole_design_expansion,input_boundary_distance,output_boundary_distance,mean_anchor_distance,max_anchor_distance,runtime_seconds,extended_boundary_inputs,extended_boundary_outputs,region_nodes
generated_mux_tree_4|mux_tree_root|balance|formal_all,generated_mux_tree_4,generated,mux_tree_root,balance,formal_all,generated_ground_truth,success,valid,valid,success,True,valid,variants/generated_mux_tree_4_original.blif,variants/generated_mux_tree_4_balance.blif,9,9,3,1,0.0,3,1,5,1,6,0,0,0,False,0,0,0.0,0,0.07256579212844372,new_n10;new_n13;new_n14;new_n15;s0,out,out
generated_mux_tree_4|mux_tree_root|dc2|exact_only,generated_mux_tree_4,generated,mux_tree_root,dc2,exact_only,generated_ground_truth,success,valid,valid,success,True,valid,variants/generated_mux_tree_4_original.blif,variants/generated_mux_tree_4_dc2.blif,9,9,3,4,0.16666666666666666,3,1,4,1,5,0,0,0,False,0,0,0.0,0,0.07127704191952944,new_n13;new_n8;new_n9;s0,out,new_n10;new_n14;new_n15;out
generated_mux_tree_4|mux_tree_root|dc2|formal_all,generated_mux_tree_4,generated,mux_tree_root,dc2,formal_all,generated_ground_truth,success,valid,valid,success,True,valid,variants/generated_mux_tree_4_original.blif,variants/generated_mux_tree_4_dc2.blif,9,9,3,4,0.16666666666666666,3,1,4,1,5,0,0,0,False,0,0,0.0,0,0.07327883294783533,new_n13;new_n8;new_n9;s0,out,new_n10;new_n14;new_n15;out
generated_mux_tree_4|mux_tree_root|resyn2|exact_only,generated_mux_tree_4,generated,mux_tree_root,resyn2,exact_only,generated_ground_truth,extract_region,whole_design_expansion,recovered region expands to nearly the whole design,detect_cycles,False,whole_design_boundary,variants/generated_mux_tree_4_original.blif,variants/generated_mux_tree_4_resyn2.blif,9,9,3,9,1.0,3,1,6,1,7,0,0,0,True,0,0,0.0,0,0.07413058285601437,d0;d1;d2;d3;s0;s1,out,new_n10;new_n11;new_n12;new_n13;new_n14;new_n15;new_n8;new_n9;out
generated_mux_tree_4|mux_tree_root|resyn2|formal_all,generated_mux_tree_4,generated,mux_tree_root,resyn2,formal_all,generated_ground_truth,extract_region,whole_design_expansion,recovered region expands to nearly the whole design,detect_cycles,False,whole_design_boundary,variants/generated_mux_tree_4_original.blif,variants/generated_mux_tree_4_resyn2.blif,9,9,3,9,1.0,3,1,6,1,7,0,0,0,True,0,0,0.0,0,0.0714688750449568,d0;d1;d2;d3;s0;s1,out,new_n10;new_n11;new_n12;new_n13;new_n14;new_n15;new_n8;new_n9;out
generated_mux_tree_4|mux_tree_root|rewrite|exact_only,generated_mux_tree_4,generated,mux_tree_root,rewrite,exact_only,generated_ground_truth,success,valid,valid,success,True,valid,variants/generated_mux_tree_4_original.blif,variants/generated_mux_tree_4_rewrite.blif,9,9,3,1,0.0,3,1,5,1,6,0,0,0,False,0,0,0.0,0,0.1170849169138819,new_n10;new_n13;new_n14;new_n15;s0,out,out
generated_mux_tree_4|mux_tree_root|rewrite|formal_all,generated_mux_tree_4,generated,mux_tree_root,rewrite,formal_all,generated_ground_truth,success,valid,valid,success,True,valid,variants/generated_mux_tree_4_original.blif,variants/generated_mux_tree_4_rewrite.blif,9,9,3,1,0.0,3,1,5,1,6,0,0,0,False,0,0,0.0,0,0.1167621249333024,new_n10;new_n13;new_n14;new_n15;s0,out,out
generated_mux_tree_8|mux_tree_upper_root|balance|exact_only,generated_mux_tree_8,generated,mux_tree_upper_root,balance,exact_only,generated_ground_truth,extract_region,region_not_enclosed,COI nodes are not enclosed by recovered region,detect_cycles,False,disconnected_region,variants/generated_mux_tree_8_original.blif,variants/generated_mux_tree_8_balance.blif,21,21,4,1,0.0,3,1,5,1,6,0,0,0,False,0,0,0.0,0,0.07258645794354379,new_n24;new_n29;new_n31;new_n32;s0,out,out
generated_mux_tree_8|mux_tree_upper_root|balance|formal_all,generated_mux_tree_8,generated,mux_tree_upper_root,balance,formal_all,generated_ground_truth,extract_region,region_not_enclosed,COI nodes are not enclosed by recovered region,detect_cycles,False,disconnected_region,variants/generated_mux_tree_8_original.blif,variants/generated_mux_tree_8_balance.blif,21,21,4,1,0.0,3,1,5,1,6,0,0,0,False,0,0,0.0,0,0.06850766693241894,new_n24;new_n29;new_n31;new_n32;s0,out,out
generated_mux_tree_8|mux_tree_upper_root|dc2|exact_only,generated_mux_tree_8,generated,mux_tree_upper_root,dc2,exact_only,generated_ground_truth,extract_region,whole_design_expansion,recovered region expands to nearly the whole design,detect_cycles,False,whole_design_boundary,variants/generated_mux_tree_8_original.blif,variants/generated_mux_tree_8_dc2.blif,21,21,4,21,1.0,3,1,11,1,12,0,0,0,True,0,0,0.0,0,0.06636862480081618,d0;d1;d2;d3;d4;d5;d6;d7;s0;s1;s2,out,new_n13;new_n14;new_n15;new_n16;new_n17;new_n18;new_n19;new_n20;new_n21;new_n22;new_n23;new_n24;new_n25;new_n26;new_n27;new_n28;new_n29;new_n30;new_n31;new_n32;out
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all,generated_mux_tree_8,generated,mux_tree_upper_root,dc2,formal_all,generated_ground_truth,extract_region,whole_design_expansion,recovered region expands to nearly the whole design,detect_cycles,False,whole_design_boundary,variants/generated_mux_tree_8_original.blif,variants/generated_mux_tree_8_dc2.blif,21,21,4,21,1.0,3,1,11,1,12,0,0,0,True,0,0,0.0,0,0.06463416595943272,d0;d1;d2;d3;d4;d5;d6;d7;s0;s1;s2,out,new_n13;new_n14;new_n15;new_n16;new_n17;new_n18;new_n19;new_n20;new_n21;new_n22;new_n23;new_n24;new_n25;new_n26;new_n27;new_n28;new_n29;new_n30;new_n31;new_n32;out
generated_mux_tree_8|mux_tree_upper_root|resyn2|exact_only,generated_mux_tree_8,generated,mux_tree_upper_root,resyn2,exact_only,generated_ground_truth,success,valid,valid,success,True,valid,variants/generated_mux_tree_8_original.blif,variants/generated_mux_tree_8_resyn2.blif,21,21,4,13,0.5294117647058824,3,1,10,1,11,0,0,0,False,0,0,0.0,0,0.08706429204903543,new_n13;new_n14;new_n16;new_n17;new_n22;new_n23;new_n25;new_n26;s0;s1,out,new_n15;new_n18;new_n19;new_n20;new_n21;new_n24;new_n27;new_n28;new_n29;new_n30;new_n31;new_n32;out
generated_mux_tree_8|mux_tree_upper_root|resyn2|formal_all,generated_mux_tree_8,generated,mux_tree_upper_root,resyn2,formal_all,generated_ground_truth,success,valid,valid,success,True,valid,variants/generated_mux_tree_8_original.blif,variants/generated_mux_tree_8_resyn2.blif,21,21,4,13,0.5294117647058824,3,1,10,1,11,0,0,0,False,0,0,0.0,0,0.08402941701933742,new_n13;new_n14;new_n16;new_n17;new_n22;new_n23;new_n25;new_n26;s0;s1,out,new_n15;new_n18;new_n19;new_n20;new_n21;new_n24;new_n27;new_n28;new_n29;new_n30;new_n31;new_n32;out
generated_mux_tree_8|mux_tree_upper_root|rewrite|exact_only,generated_mux_tree_8,generated,mux_tree_upper_root,rewrite,exact_only,generated_ground_truth,extract_region,region_not_enclosed,COI nodes are not enclosed by recovered region,detect_cycles,False,disconnected_region,variants/generated_mux_tree_8_original.blif,variants/generated_mux_tree_8_rewrite.blif,21,21,4,1,0.0,3,1,5,1,6,0,0,0,False,0,0,0.0,0,0.07069570804014802,new_n24;new_n29;new_n31;new_n32;s0,out,out
generated_mux_tree_8|mux_tree_upper_root|rewrite|formal_all,generated_mux_tree_8,generated,mux_tree_upper_root,rewrite,formal_all,generated_ground_truth,extract_region,region_not_enclosed,COI nodes are not enclosed by recovered region,detect_cycles,False,disconnected_region,variants/generated_mux_tree_8_original.blif,variants/generated_mux_tree_8_rewrite.blif,21,21,4,1,0.0,3,1,5,1,6,0,0,0,False,0,0,0.0,0,0.06825508293695748,new_n24;new_n29;new_n31;new_n32;s0,out,out
