algorithmic_success,anchor_mode,attempted,benchmark,boundary_extension_ratio,case_id,coi_name,eligible,executable,failure_reason,optimization,structurally_valid,top_level_classification
False,exact_only,True,generated_adder_4,0.3076923076923077,generated_adder_4|adder_bit1_carry_sum_region|dc2|exact_only,adder_bit1_carry_sum_region,True,True,ebi_mismatch;ebo_mismatch;region_mismatch;bypass_edges,dc2,True,algorithmic_failure
False,formal_all,True,generated_adder_4,0.3076923076923077,generated_adder_4|adder_bit1_carry_sum_region|dc2|formal_all,adder_bit1_carry_sum_region,True,True,ebi_mismatch;ebo_mismatch;region_mismatch;bypass_edges,dc2,True,algorithmic_failure
True,exact_only,True,generated_multiplier_2,0.0,generated_multiplier_2|multiplier_middle_products|balance|exact_only,multiplier_middle_products,True,True,valid,balance,True,success
True,formal_all,True,generated_multiplier_2,0.0,generated_multiplier_2|multiplier_middle_products|balance|formal_all,multiplier_middle_products,True,True,valid,balance,True,success
True,exact_only,True,generated_multiplier_2,0.0,generated_multiplier_2|multiplier_middle_products|rewrite|exact_only,multiplier_middle_products,True,True,valid,rewrite,True,success
True,formal_all,True,generated_multiplier_2,0.0,generated_multiplier_2|multiplier_middle_products|rewrite|formal_all,multiplier_middle_products,True,True,valid,rewrite,True,success
True,exact_only,True,generated_multiplier_2,0.0,generated_multiplier_2|multiplier_middle_products|resyn2|exact_only,multiplier_middle_products,True,True,valid,resyn2,True,success
True,formal_all,True,generated_multiplier_2,0.0,generated_multiplier_2|multiplier_middle_products|resyn2|formal_all,multiplier_middle_products,True,True,valid,resyn2,True,success
True,exact_only,True,generated_multiplier_2,0.0,generated_multiplier_2|multiplier_middle_products|dc2|exact_only,multiplier_middle_products,True,True,valid,dc2,True,success
True,formal_all,True,generated_multiplier_2,0.0,generated_multiplier_2|multiplier_middle_products|dc2|formal_all,multiplier_middle_products,True,True,valid,dc2,True,success
True,exact_only,True,generated_mux_tree_4,0.0,generated_mux_tree_4|mux_tree_root|balance|exact_only,mux_tree_root,True,True,valid,balance,True,success
True,formal_all,True,generated_mux_tree_4,0.0,generated_mux_tree_4|mux_tree_root|balance|formal_all,mux_tree_root,True,True,valid,balance,True,success
True,exact_only,True,generated_mux_tree_4,0.0,generated_mux_tree_4|mux_tree_root|rewrite|exact_only,mux_tree_root,True,True,valid,rewrite,True,success
True,formal_all,True,generated_mux_tree_4,0.0,generated_mux_tree_4|mux_tree_root|rewrite|formal_all,mux_tree_root,True,True,valid,rewrite,True,success
False,exact_only,True,generated_mux_tree_4,0.6666666666666666,generated_mux_tree_4|mux_tree_root|resyn2|exact_only,mux_tree_root,True,True,ebi_mismatch;region_mismatch;bypass_edges,resyn2,True,algorithmic_failure
False,formal_all,True,generated_mux_tree_4,0.6666666666666666,generated_mux_tree_4|mux_tree_root|resyn2|formal_all,mux_tree_root,True,True,ebi_mismatch;region_mismatch;bypass_edges,resyn2,True,algorithmic_failure
False,exact_only,True,generated_mux_tree_4,0.16666666666666666,generated_mux_tree_4|mux_tree_root|dc2|exact_only,mux_tree_root,True,True,ebi_mismatch;region_mismatch;bypass_edges,dc2,True,algorithmic_failure
False,formal_all,True,generated_mux_tree_4,0.16666666666666666,generated_mux_tree_4|mux_tree_root|dc2|formal_all,mux_tree_root,True,True,ebi_mismatch;region_mismatch;bypass_edges,dc2,True,algorithmic_failure
True,exact_only,True,generated_mux_tree_8,0.0,generated_mux_tree_8|mux_tree_upper_root|balance|exact_only,mux_tree_upper_root,True,True,valid,balance,True,success
True,formal_all,True,generated_mux_tree_8,0.0,generated_mux_tree_8|mux_tree_upper_root|balance|formal_all,mux_tree_upper_root,True,True,valid,balance,True,success
True,exact_only,True,generated_mux_tree_8,0.0,generated_mux_tree_8|mux_tree_upper_root|rewrite|exact_only,mux_tree_upper_root,True,True,valid,rewrite,True,success
True,formal_all,True,generated_mux_tree_8,0.0,generated_mux_tree_8|mux_tree_upper_root|rewrite|formal_all,mux_tree_upper_root,True,True,valid,rewrite,True,success
False,exact_only,True,generated_mux_tree_8,0.375,generated_mux_tree_8|mux_tree_upper_root|resyn2|exact_only,mux_tree_upper_root,True,True,ebi_mismatch;region_mismatch;bypass_edges,resyn2,True,algorithmic_failure
False,formal_all,True,generated_mux_tree_8,0.375,generated_mux_tree_8|mux_tree_upper_root|resyn2|formal_all,mux_tree_upper_root,True,True,ebi_mismatch;region_mismatch;bypass_edges,resyn2,True,algorithmic_failure
False,exact_only,True,generated_mux_tree_8,0.375,generated_mux_tree_8|mux_tree_upper_root|dc2|exact_only,mux_tree_upper_root,True,True,ebi_mismatch;region_mismatch;bypass_edges,dc2,True,algorithmic_failure
False,formal_all,True,generated_mux_tree_8,0.375,generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all,mux_tree_upper_root,True,True,ebi_mismatch;region_mismatch;bypass_edges,dc2,True,algorithmic_failure
