mode,candidate_id,region_id,case_id,operator,width,iteration,examples_before,examples_after,template_family,candidate_expression,synthesis_result,verification_result,counterexample_assignment,counterexample_reproduced,synthesis_runtime,verification_runtime,cumulative_runtime,termination_reason,proof_backend,proof_scope,evidence_level,schema_version
oracle_bus,arithmetic_constant_multiply_w3__compress2rs__whole_output_cone__blind_cegis__0007,arithmetic_constant_multiply_w3__compress2rs__whole_output_cone,arithmetic_constant_multiply_w3,constant_multiply,5,2,2,3,constant_multiply,"mul<5,unsigned>(5'd3,a)",sat,sat,"{""a"":5}",true,0.000988,0.002804,0.005565,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_constant_multiply_w3__compress2rs__whole_output_cone,arithmetic_constant_multiply_w3,constant_multiply,5,3,3,3,,,unsat,not_run,{},false,0.010049,0.000000,0.005565,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w3__dc2__whole_output_cone__blind_cegis__0001,arithmetic_constant_multiply_w3__dc2__whole_output_cone,arithmetic_constant_multiply_w3,constant_multiply,5,1,1,2,constant_multiply,"mul<5,unsigned>(5'd0,a)",sat,sat,"{""a"":7}",true,0.000152,0.001782,0.001934,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w3__dc2__whole_output_cone__blind_cegis__0007,arithmetic_constant_multiply_w3__dc2__whole_output_cone,arithmetic_constant_multiply_w3,constant_multiply,5,2,2,3,constant_multiply,"mul<5,unsigned>(5'd3,a)",sat,sat,"{""a"":6}",true,0.000923,0.002741,0.005598,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_constant_multiply_w3__dc2__whole_output_cone,arithmetic_constant_multiply_w3,constant_multiply,5,3,3,3,,,unsat,not_run,{},false,0.009230,0.000000,0.005598,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w3__identity__ground_truth_region__blind_cegis__0001,arithmetic_constant_multiply_w3__identity__ground_truth_region,arithmetic_constant_multiply_w3,constant_multiply,5,1,1,2,constant_multiply,"mul<5,unsigned>(5'd0,a)",sat,sat,"{""a"":2}",true,0.000146,0.002343,0.002489,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w3__identity__ground_truth_region__blind_cegis__0007,arithmetic_constant_multiply_w3__identity__ground_truth_region,arithmetic_constant_multiply_w3,constant_multiply,5,2,2,2,constant_multiply,"mul<5,unsigned>(5'd3,a)",sat,unsat,{},true,0.000880,0.003418,0.006787,equivalence_proven,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w3__identity__whole_output_cone__blind_cegis__0001,arithmetic_constant_multiply_w3__identity__whole_output_cone,arithmetic_constant_multiply_w3,constant_multiply,5,1,1,2,constant_multiply,"mul<5,unsigned>(5'd0,a)",sat,sat,"{""a"":6}",true,0.000145,0.002223,0.002368,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w3__identity__whole_output_cone__blind_cegis__0007,arithmetic_constant_multiply_w3__identity__whole_output_cone,arithmetic_constant_multiply_w3,constant_multiply,5,2,2,2,constant_multiply,"mul<5,unsigned>(5'd3,a)",sat,unsat,{},true,0.000898,0.003600,0.006866,equivalence_proven,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w3__refactor__whole_output_cone__blind_cegis__0001,arithmetic_constant_multiply_w3__refactor__whole_output_cone,arithmetic_constant_multiply_w3,constant_multiply,5,1,1,2,constant_multiply,"mul<5,unsigned>(5'd0,a)",sat,sat,"{""a"":6}",true,0.000228,0.001788,0.002016,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w3__refactor__whole_output_cone__blind_cegis__0007,arithmetic_constant_multiply_w3__refactor__whole_output_cone,arithmetic_constant_multiply_w3,constant_multiply,5,2,2,3,constant_multiply,"mul<5,unsigned>(5'd3,a)",sat,sat,"{""a"":2}",true,0.001016,0.003091,0.006122,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_constant_multiply_w3__refactor__whole_output_cone,arithmetic_constant_multiply_w3,constant_multiply,5,3,3,3,,,unsat,not_run,{},false,0.009902,0.000000,0.006122,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w3__resub__whole_output_cone__blind_cegis__0001,arithmetic_constant_multiply_w3__resub__whole_output_cone,arithmetic_constant_multiply_w3,constant_multiply,5,1,1,2,constant_multiply,"mul<5,unsigned>(5'd0,a)",sat,sat,"{""a"":6}",true,0.000196,0.002217,0.002413,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w3__resub__whole_output_cone__blind_cegis__0017,arithmetic_constant_multiply_w3__resub__whole_output_cone,arithmetic_constant_multiply_w3,constant_multiply,5,2,2,3,constant_multiply,"mul<5,unsigned>(5'd8,a)",sat,sat,"{""a"":2}",true,0.002769,0.003070,0.008252,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_constant_multiply_w3__resub__whole_output_cone,arithmetic_constant_multiply_w3,constant_multiply,5,3,3,3,,,unsat,not_run,{},false,0.010840,0.000000,0.008252,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w3__resyn__whole_output_cone__blind_cegis__0001,arithmetic_constant_multiply_w3__resyn__whole_output_cone,arithmetic_constant_multiply_w3,constant_multiply,5,1,1,2,constant_multiply,"mul<5,unsigned>(5'd0,a)",sat,sat,"{""a"":6}",true,0.000155,0.001886,0.002041,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w3__resyn__whole_output_cone__blind_cegis__0017,arithmetic_constant_multiply_w3__resyn__whole_output_cone,arithmetic_constant_multiply_w3,constant_multiply,5,2,2,3,constant_multiply,"mul<5,unsigned>(5'd8,a)",sat,sat,"{""a"":2}",true,0.002662,0.002511,0.007214,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_constant_multiply_w3__resyn__whole_output_cone,arithmetic_constant_multiply_w3,constant_multiply,5,3,3,3,,,unsat,not_run,{},false,0.011000,0.000000,0.007214,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w3__resyn2__whole_output_cone__blind_cegis__0001,arithmetic_constant_multiply_w3__resyn2__whole_output_cone,arithmetic_constant_multiply_w3,constant_multiply,5,1,1,2,constant_multiply,"mul<5,unsigned>(5'd0,a)",sat,sat,"{""a"":6}",true,0.000140,0.001709,0.001849,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w3__resyn2__whole_output_cone__blind_cegis__0007,arithmetic_constant_multiply_w3__resyn2__whole_output_cone,arithmetic_constant_multiply_w3,constant_multiply,5,2,2,3,constant_multiply,"mul<5,unsigned>(5'd3,a)",sat,sat,"{""a"":4}",true,0.001011,0.002359,0.005219,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_constant_multiply_w3__resyn2__whole_output_cone,arithmetic_constant_multiply_w3,constant_multiply,5,3,3,3,,,unsat,not_run,{},false,0.009958,0.000000,0.005219,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w3__rewrite__whole_output_cone__blind_cegis__0001,arithmetic_constant_multiply_w3__rewrite__whole_output_cone,arithmetic_constant_multiply_w3,constant_multiply,5,1,1,2,constant_multiply,"mul<5,unsigned>(5'd0,a)",sat,sat,"{""a"":6}",true,0.000148,0.001739,0.001887,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w3__rewrite__whole_output_cone__blind_cegis__0017,arithmetic_constant_multiply_w3__rewrite__whole_output_cone,arithmetic_constant_multiply_w3,constant_multiply,5,2,2,3,constant_multiply,"mul<5,unsigned>(5'd8,a)",sat,sat,"{""a"":2}",true,0.002690,0.002564,0.007141,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_constant_multiply_w3__rewrite__whole_output_cone,arithmetic_constant_multiply_w3,constant_multiply,5,3,3,3,,,unsat,not_run,{},false,0.010767,0.000000,0.007141,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w4__balance__whole_output_cone__blind_cegis__0001,arithmetic_constant_multiply_w4__balance__whole_output_cone,arithmetic_constant_multiply_w4,constant_multiply,6,1,1,2,constant_multiply,"mul<6,unsigned>(6'd0,a)",sat,sat,"{""a"":11}",true,0.000227,0.003034,0.003261,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w4__balance__whole_output_cone__blind_cegis__0007,arithmetic_constant_multiply_w4__balance__whole_output_cone,arithmetic_constant_multiply_w4,constant_multiply,6,2,2,3,constant_multiply,"mul<6,unsigned>(6'd3,a)",sat,sat,"{""a"":7}",true,0.001797,0.003795,0.008854,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_constant_multiply_w4__balance__whole_output_cone,arithmetic_constant_multiply_w4,constant_multiply,6,3,3,3,,,unsat,not_run,{},false,0.017614,0.000000,0.008854,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w4__compress2rs__whole_output_cone__blind_cegis__0001,arithmetic_constant_multiply_w4__compress2rs__whole_output_cone,arithmetic_constant_multiply_w4,constant_multiply,6,1,1,2,constant_multiply,"mul<6,unsigned>(6'd0,a)",sat,sat,"{""a"":10}",true,0.000204,0.002555,0.002759,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w4__compress2rs__whole_output_cone__blind_cegis__0019,arithmetic_constant_multiply_w4__compress2rs__whole_output_cone,arithmetic_constant_multiply_w4,constant_multiply,6,2,2,3,constant_multiply,"mul<6,unsigned>(6'd9,a)",sat,sat,"{""a"":12}",true,0.003444,0.003144,0.009347,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_constant_multiply_w4__compress2rs__whole_output_cone,arithmetic_constant_multiply_w4,constant_multiply,6,3,3,3,,,unsat,not_run,{},false,0.012326,0.000000,0.009347,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w4__dc2__whole_output_cone__blind_cegis__0001,arithmetic_constant_multiply_w4__dc2__whole_output_cone,arithmetic_constant_multiply_w4,constant_multiply,6,1,1,2,constant_multiply,"mul<6,unsigned>(6'd0,a)",sat,sat,"{""a"":10}",true,0.000150,0.002125,0.002275,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w4__dc2__whole_output_cone__blind_cegis__0045,arithmetic_constant_multiply_w4__dc2__whole_output_cone,arithmetic_constant_multiply_w4,constant_multiply,6,2,2,3,constant_multiply,"mul<6,unsigned>(6'd22,a)",sat,sat,"{""a"":11}",true,0.007475,0.002951,0.012701,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_constant_multiply_w4__dc2__whole_output_cone,arithmetic_constant_multiply_w4,constant_multiply,6,3,3,3,,,unsat,not_run,{},false,0.011253,0.000000,0.012701,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w4__identity__ground_truth_region__blind_cegis__0001,arithmetic_constant_multiply_w4__identity__ground_truth_region,arithmetic_constant_multiply_w4,constant_multiply,6,1,1,2,constant_multiply,"mul<6,unsigned>(6'd0,a)",sat,sat,"{""a"":11}",true,0.000159,0.004759,0.004918,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w4__identity__ground_truth_region__blind_cegis__0007,arithmetic_constant_multiply_w4__identity__ground_truth_region,arithmetic_constant_multiply_w4,constant_multiply,6,2,2,2,constant_multiply,"mul<6,unsigned>(6'd3,a)",sat,unsat,{},true,0.001175,0.005740,0.011833,equivalence_proven,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w4__identity__whole_output_cone__blind_cegis__0001,arithmetic_constant_multiply_w4__identity__whole_output_cone,arithmetic_constant_multiply_w4,constant_multiply,6,1,1,2,constant_multiply,"mul<6,unsigned>(6'd0,a)",sat,sat,"{""a"":1}",true,0.000159,0.004678,0.004837,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w4__identity__whole_output_cone__blind_cegis__0007,arithmetic_constant_multiply_w4__identity__whole_output_cone,arithmetic_constant_multiply_w4,constant_multiply,6,2,2,2,constant_multiply,"mul<6,unsigned>(6'd3,a)",sat,unsat,{},true,0.001213,0.005633,0.011683,equivalence_proven,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w4__refactor__whole_output_cone__blind_cegis__0001,arithmetic_constant_multiply_w4__refactor__whole_output_cone,arithmetic_constant_multiply_w4,constant_multiply,6,1,1,2,constant_multiply,"mul<6,unsigned>(6'd0,a)",sat,sat,"{""a"":3}",true,0.000197,0.002543,0.002740,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w4__refactor__whole_output_cone__blind_cegis__0007,arithmetic_constant_multiply_w4__refactor__whole_output_cone,arithmetic_constant_multiply_w4,constant_multiply,6,2,2,3,constant_multiply,"mul<6,unsigned>(6'd3,a)",sat,sat,"{""a"":1}",true,0.001631,0.003550,0.007921,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_constant_multiply_w4__refactor__whole_output_cone,arithmetic_constant_multiply_w4,constant_multiply,6,3,3,3,,,unsat,not_run,{},false,0.014959,0.000000,0.007921,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w4__resub__whole_output_cone__blind_cegis__0001,arithmetic_constant_multiply_w4__resub__whole_output_cone,arithmetic_constant_multiply_w4,constant_multiply,6,1,1,2,constant_multiply,"mul<6,unsigned>(6'd0,a)",sat,sat,"{""a"":1}",true,0.000188,0.002397,0.002585,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w4__resub__whole_output_cone__blind_cegis__0003,arithmetic_constant_multiply_w4__resub__whole_output_cone,arithmetic_constant_multiply_w4,constant_multiply,6,2,2,3,constant_multiply,"mul<6,unsigned>(6'd1,a)",sat,sat,"{""a"":2}",true,0.000663,0.002476,0.005724,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_constant_multiply_w4__resub__whole_output_cone,arithmetic_constant_multiply_w4,constant_multiply,6,3,3,3,,,unsat,not_run,{},false,0.015586,0.000000,0.005724,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w4__resyn__whole_output_cone__blind_cegis__0001,arithmetic_constant_multiply_w4__resyn__whole_output_cone,arithmetic_constant_multiply_w4,constant_multiply,6,1,1,2,constant_multiply,"mul<6,unsigned>(6'd0,a)",sat,sat,"{""a"":14}",true,0.000165,0.002266,0.002431,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w4__resyn__whole_output_cone__blind_cegis__0025,arithmetic_constant_multiply_w4__resyn__whole_output_cone,arithmetic_constant_multiply_w4,constant_multiply,6,2,2,3,constant_multiply,"mul<6,unsigned>(6'd12,a)",sat,sat,"{""a"":3}",true,0.004849,0.003319,0.010599,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_constant_multiply_w4__resyn__whole_output_cone,arithmetic_constant_multiply_w4,constant_multiply,6,3,3,3,,,unsat,not_run,{},false,0.012920,0.000000,0.010599,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w4__resyn2__whole_output_cone__blind_cegis__0001,arithmetic_constant_multiply_w4__resyn2__whole_output_cone,arithmetic_constant_multiply_w4,constant_multiply,6,1,1,2,constant_multiply,"mul<6,unsigned>(6'd0,a)",sat,sat,"{""a"":13}",true,0.000162,0.002244,0.002406,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_constant_multiply_w4__resyn2__whole_output_cone,arithmetic_constant_multiply_w4,constant_multiply,6,2,2,2,,,unsat,not_run,{},false,0.013206,0.000000,0.002406,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w4__rewrite__whole_output_cone__blind_cegis__0001,arithmetic_constant_multiply_w4__rewrite__whole_output_cone,arithmetic_constant_multiply_w4,constant_multiply,6,1,1,2,constant_multiply,"mul<6,unsigned>(6'd0,a)",sat,sat,"{""a"":4}",true,0.000174,0.002465,0.002639,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w4__rewrite__whole_output_cone__blind_cegis__0005,arithmetic_constant_multiply_w4__rewrite__whole_output_cone,arithmetic_constant_multiply_w4,constant_multiply,6,2,2,3,constant_multiply,"mul<6,unsigned>(6'd2,a)",sat,sat,"{""a"":3}",true,0.000948,0.003537,0.007124,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,,arithmetic_constant_multiply_w4__rewrite__whole_output_cone,arithmetic_constant_multiply_w4,constant_multiply,6,3,3,3,,,unsat,not_run,{},false,0.013881,0.000000,0.007124,no_candidate_satisfies_examples,z3,region,unresolved,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w6__identity__ground_truth_region__blind_cegis__0001,arithmetic_constant_multiply_w6__identity__ground_truth_region,arithmetic_constant_multiply_w6,constant_multiply,8,1,1,2,constant_multiply,"mul<8,unsigned>(8'd0,a)",sat,sat,"{""a"":31}",true,0.000437,0.029617,0.030054,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w6__identity__ground_truth_region__blind_cegis__0007,arithmetic_constant_multiply_w6__identity__ground_truth_region,arithmetic_constant_multiply_w6,constant_multiply,8,2,2,2,constant_multiply,"mul<8,unsigned>(8'd3,a)",sat,unsat,{},true,0.003613,0.032331,0.065998,equivalence_proven,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w6__identity__whole_output_cone__blind_cegis__0001,arithmetic_constant_multiply_w6__identity__whole_output_cone,arithmetic_constant_multiply_w6,constant_multiply,8,1,1,2,constant_multiply,"mul<8,unsigned>(8'd0,a)",sat,sat,"{""a"":8}",true,0.000424,0.029448,0.029872,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w6__identity__whole_output_cone__blind_cegis__0007,arithmetic_constant_multiply_w6__identity__whole_output_cone,arithmetic_constant_multiply_w6,constant_multiply,8,2,2,2,constant_multiply,"mul<8,unsigned>(8'd3,a)",sat,unsat,{},true,0.003666,0.032302,0.065841,equivalence_proven,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w8__identity__ground_truth_region__blind_cegis__0001,arithmetic_constant_multiply_w8__identity__ground_truth_region,arithmetic_constant_multiply_w8,constant_multiply,10,1,1,2,constant_multiply,"mul<10,unsigned>(10'd0,a)",sat,sat,"{""a"":211}",true,0.001791,0.188466,0.190257,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w8__identity__ground_truth_region__blind_cegis__0007,arithmetic_constant_multiply_w8__identity__ground_truth_region,arithmetic_constant_multiply_w8,constant_multiply,10,2,2,2,constant_multiply,"mul<10,unsigned>(10'd3,a)",sat,unsat,{},true,0.016969,0.198311,0.405537,equivalence_proven,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w8__identity__whole_output_cone__blind_cegis__0001,arithmetic_constant_multiply_w8__identity__whole_output_cone,arithmetic_constant_multiply_w8,constant_multiply,10,1,1,2,constant_multiply,"mul<10,unsigned>(10'd0,a)",sat,sat,"{""a"":26}",true,0.001839,0.187487,0.189326,counterexample_added,z3,region,formal_smt,z3_cegis_iteration_v1
oracle_bus,arithmetic_constant_multiply_w8__identity__whole_output_cone__blind_cegis__0007,arithmetic_constant_multiply_w8__identity__whole_output_cone,arithmetic_constant_multiply_w8,constant_multiply,10,2,2,2,constant_multiply,"mul<10,unsigned>(10'd3,a)",sat,unsat,{},true,0.016845,0.212398,0.418569,equivalence_proven,z3,region,formal_smt,z3_cegis_iteration_v1
